"name","latitude","longitude","arrondissement","station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain"
"1ère  avenue / St-Zotique",45.551937,-73.593928,"Rosemont - La Petite-Patrie",598,9,27,"Monday",1,0,149.216666666667,11.4782051282051,NA,6,7,13,13.6,3.1
"1ère  avenue / St-Zotique",45.551937,-73.593928,"Rosemont - La Petite-Patrie",598,10,15,"Friday",1,0,162.916666666667,12.5320512820513,NA,6,7,13,18.4,0
"1ère  avenue / St-Zotique",45.551937,-73.593928,"Rosemont - La Petite-Patrie",598,10,18,"Monday",1,0,114.566666666667,10.4151515151515,NA,10,1,11,9.7,0.7
"1ère  avenue / St-Zotique",45.551937,-73.593928,"Rosemont - La Petite-Patrie",598,10,29,"Friday",0,0,115.15,19.1916666666667,24.7725,2,4,6,7.8,0
"1ère  avenue / St-Zotique",45.551937,-73.593928,"Rosemont - La Petite-Patrie",598,11,3,"Wednesday",0,0,46.35,15.45,10.7025,0,3,3,2.2,0
"1ère avenue / Masson",45.5452,-73.576451,"Rosemont - La Petite-Patrie",610,4,11,"Sunday",0,0,334.566666666667,19.6803921568627,71.435,4,13,17,12.5,0
"1ère avenue / Masson",45.5452,-73.576451,"Rosemont - La Petite-Patrie",610,4,19,"Monday",1,0,770.25,12.6270491803279,NA,15,44,61,12.3,0
"1ère avenue / Masson",45.5452,-73.576451,"Rosemont - La Petite-Patrie",610,4,21,"Wednesday",0,0,22.2166666666667,11.1083333333333,5.8325,0,1,2,1.1,6.2
"1ère avenue / Masson",45.5452,-73.576451,"Rosemont - La Petite-Patrie",610,4,28,"Wednesday",1,0,645.716666666667,14.0373188405797,NA,30,14,46,12.8,4.3
"1ère avenue / Masson",45.5452,-73.576451,"Rosemont - La Petite-Patrie",610,5,27,"Thursday",0,0,276.166666666667,18.4111111111111,60.175,2,7,15,11.5,0
"1ère avenue / Masson",45.5452,-73.576451,"Rosemont - La Petite-Patrie",610,6,18,"Friday",1,0,964.35,13.2102739726027,NA,24,34,73,21.2,4.8
"1ère avenue / Masson",45.5452,-73.576451,"Rosemont - La Petite-Patrie",610,6,25,"Friday",0,0,433.416666666667,14.4472222222222,102.5125,4,13,30,22.2,0
"1ère avenue / Masson",45.5452,-73.576451,"Rosemont - La Petite-Patrie",610,6,29,"Tuesday",0,0,290.683333333333,16.1490740740741,66.1025,1,12,18,25.6,0
"1ère avenue / Masson",45.5452,-73.576451,"Rosemont - La Petite-Patrie",610,7,3,"Saturday",0,0,314.566666666667,17.4759259259259,69.685,2,11,18,16.5,0
"1ère avenue / Masson",45.5452,-73.576451,"Rosemont - La Petite-Patrie",610,7,14,"Wednesday",0,0,445.466666666667,17.1333333333333,99.32,5,12,26,24.2,0
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,4,26,"Monday",0,0,12.3833333333333,12.3833333333333,3.1075,0,1,1,4.9,0
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,5,8,"Saturday",1,0,180.733333333333,9.03666666666667,NA,6,10,20,11.7,0
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,5,20,"Thursday",1,0,496.25,13.0592105263158,NA,12,23,38,23.4,0
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,5,22,"Saturday",1,0,506.9,16.3516129032258,NA,13,16,31,23.6,0.3
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,6,11,"Friday",1,0,482.683333333333,15.5704301075269,NA,13,16,31,19.7,0.2
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,7,2,"Friday",0,0,158.65,26.4416666666667,31.2975,0,5,6,17.6,0
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,7,2,"Friday",1,0,538.233333333333,11.9607407407407,NA,9,25,45,17.6,0
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,7,11,"Sunday",1,0,461.966666666667,15.3988888888889,NA,6,23,30,21,0
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,7,24,"Saturday",0,0,114.1,16.3,25.865,1,5,7,21.9,0.6
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,8,21,"Saturday",0,0,94.0833333333333,9.40833333333333,26.6125,2,6,10,27.5,0
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,9,6,"Monday",0,1,23.7666666666667,5.94166666666667,8.565,1,1,4,17.4,6.3
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,9,9,"Thursday",1,0,385,12.4193548387097,NA,10,18,31,19.5,1.6
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,9,30,"Thursday",0,0,126.283333333333,18.0404761904762,27.6925,3,1,7,11.3,0
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,10,1,"Friday",0,0,139.066666666667,19.8666666666667,29.61,2,3,7,12.5,0
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,10,11,"Monday",1,1,212.45,16.3423076923077,NA,4,7,13,18.4,0
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,10,13,"Wednesday",0,0,59.3333333333333,14.8333333333333,13.9,2,2,4,16.7,0
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,10,26,"Tuesday",1,0,217.55,10.8775,NA,9,11,20,9.6,6.4
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,10,29,"Friday",1,0,310.2,9.4,NA,13,18,33,7.8,0
"1ère avenue / Rosemont",45.5478,-73.584867,"Rosemont - La Petite-Patrie",576,11,10,"Wednesday",1,0,247.616666666667,11.255303030303,NA,11,10,22,6,0
"26e avenue / Beaubien",45.564944,-73.577639,"Rosemont - La Petite-Patrie",631,4,26,"Monday",1,0,87.9833333333333,12.5690476190476,NA,5,2,7,4.9,0
"26e avenue / Beaubien",45.564944,-73.577639,"Rosemont - La Petite-Patrie",631,5,5,"Wednesday",1,0,168.65,15.3318181818182,NA,1,9,11,10.7,0.8
"26e avenue / Beaubien",45.564944,-73.577639,"Rosemont - La Petite-Patrie",631,6,25,"Friday",1,0,433.816666666667,17.3526666666667,NA,8,11,25,22.2,0
"26e avenue / Beaubien",45.564944,-73.577639,"Rosemont - La Petite-Patrie",631,7,9,"Friday",0,0,40.6166666666667,20.3083333333333,8.5925,1,1,2,18.1,0
"26e avenue / Beaubien",45.564944,-73.577639,"Rosemont - La Petite-Patrie",631,7,17,"Saturday",0,0,17.7666666666667,8.88333333333333,5.165,0,1,2,21.7,0
"26e avenue / Beaubien",45.564944,-73.577639,"Rosemont - La Petite-Patrie",631,7,28,"Wednesday",1,0,462.866666666667,14.9311827956989,NA,8,17,31,19.2,0
"26e avenue / Beaubien",45.564944,-73.577639,"Rosemont - La Petite-Patrie",631,8,1,"Sunday",0,0,90.4666666666667,22.6166666666667,18.57,1,1,4,16.9,0
"26e avenue / Beaubien",45.564944,-73.577639,"Rosemont - La Petite-Patrie",631,8,2,"Monday",1,0,311.816666666667,19.4885416666667,NA,2,8,16,18.8,0
"26e avenue / Beaubien",45.564944,-73.577639,"Rosemont - La Petite-Patrie",631,9,5,"Sunday",0,0,37.7333333333333,9.43333333333333,10.66,0,1,4,19.5,13.6
"26e avenue / Beaubien",45.564944,-73.577639,"Rosemont - La Petite-Patrie",631,9,19,"Sunday",1,0,377.283333333333,20.9601851851852,NA,6,10,18,15.4,0
"26e avenue / Beaubien",45.564944,-73.577639,"Rosemont - La Petite-Patrie",631,9,25,"Saturday",0,0,179.066666666667,17.9066666666667,39.36,2,8,10,16.7,0
"26e avenue / Beaubien",45.564944,-73.577639,"Rosemont - La Petite-Patrie",631,10,10,"Sunday",0,0,50.4166666666667,16.8055555555556,11.3125,0,2,3,16.2,0
"26e avenue / Beaubien",45.564944,-73.577639,"Rosemont - La Petite-Patrie",631,11,6,"Saturday",1,0,176.833333333333,11.7888888888889,NA,3,9,15,5.5,0
"27e avenue / Rosemont",45.5636787,-73.5716045,"Rosemont - La Petite-Patrie",1087,9,12,"Sunday",1,0,288.983333333333,13.7611111111111,NA,2,13,21,19.1,0
"27e avenue / Rosemont",45.5636787,-73.5716045,"Rosemont - La Petite-Patrie",1087,9,20,"Monday",1,0,309.05,14.7166666666667,NA,10,9,21,17.3,0
"28e avenue / Rosemont",45.564353,-73.571244,"Rosemont - La Petite-Patrie",595,4,9,"Friday",1,0,107.15,26.7875,NA,0,3,4,15.9,0
"28e avenue / Rosemont",45.564353,-73.571244,"Rosemont - La Petite-Patrie",595,4,16,"Friday",1,0,17.8333333333333,8.91666666666667,NA,0,2,2,6,7.7
"28e avenue / Rosemont",45.564353,-73.571244,"Rosemont - La Petite-Patrie",595,5,24,"Monday",1,1,610.7,17.4485714285714,NA,4,28,35,14.4,0
"28e avenue / Rosemont",45.564353,-73.571244,"Rosemont - La Petite-Patrie",595,6,2,"Wednesday",1,0,440.866666666667,18.3694444444444,NA,6,13,24,20.9,0
"28e avenue / Rosemont",45.564353,-73.571244,"Rosemont - La Petite-Patrie",595,6,11,"Friday",1,0,482.75,15.0859375,NA,13,15,32,19.7,0.2
"28e avenue / Rosemont",45.564353,-73.571244,"Rosemont - La Petite-Patrie",595,7,2,"Friday",1,0,324.6,15.4571428571429,NA,8,11,21,17.6,0
"28e avenue / Rosemont",45.564353,-73.571244,"Rosemont - La Petite-Patrie",595,7,9,"Friday",0,0,18.55,9.275,5.2825,0,2,2,18.1,0
"28e avenue / Rosemont",45.564353,-73.571244,"Rosemont - La Petite-Patrie",595,7,26,"Monday",1,0,422.1,15.6333333333333,NA,11,14,27,23.5,0
"28e avenue / Rosemont",45.564353,-73.571244,"Rosemont - La Petite-Patrie",595,8,16,"Monday",0,0,177.35,25.3357142857143,35.3525,3,4,7,19.5,0
"28e avenue / Rosemont",45.564353,-73.571244,"Rosemont - La Petite-Patrie",595,8,20,"Friday",0,0,84.8666666666667,21.2166666666667,17.73,1,2,4,25.9,0
"29e avenue / St-Zotique",45.567766,-73.579688,"Rosemont - La Petite-Patrie",561,4,11,"Sunday",0,0,26.5333333333333,26.5333333333333,5.23,0,1,1,12.5,0
"29e avenue / St-Zotique",45.567766,-73.579688,"Rosemont - La Petite-Patrie",561,4,14,"Wednesday",0,0,11.9166666666667,11.9166666666667,3.0375,0,1,1,12.4,0
"29e avenue / St-Zotique",45.567766,-73.579688,"Rosemont - La Petite-Patrie",561,6,4,"Friday",0,0,18.8166666666667,18.8166666666667,4.0725,0,1,1,22,0
"29e avenue / St-Zotique",45.567766,-73.579688,"Rosemont - La Petite-Patrie",561,6,12,"Saturday",0,0,48.8333333333333,24.4166666666667,9.825,1,0,2,19.3,0
"29e avenue / St-Zotique",45.567766,-73.579688,"Rosemont - La Petite-Patrie",561,7,6,"Tuesday",1,0,527.05,18.8232142857143,NA,9,10,28,23.1,1.2
"29e avenue / St-Zotique",45.567766,-73.579688,"Rosemont - La Petite-Patrie",561,7,17,"Saturday",1,0,368.733333333333,18.4366666666667,NA,4,11,20,21.7,0
"29e avenue / St-Zotique",45.567766,-73.579688,"Rosemont - La Petite-Patrie",561,7,21,"Wednesday",0,0,36.6166666666667,18.3083333333333,7.9925,1,1,2,20,1.5
"29e avenue / St-Zotique",45.567766,-73.579688,"Rosemont - La Petite-Patrie",561,7,30,"Friday",1,0,313.45,18.4382352941176,NA,5,10,17,16.5,0
"29e avenue / St-Zotique",45.567766,-73.579688,"Rosemont - La Petite-Patrie",561,7,31,"Saturday",0,0,8,4,3.7,0,2,2,17.9,0
"29e avenue / St-Zotique",45.567766,-73.579688,"Rosemont - La Petite-Patrie",561,8,30,"Monday",1,0,407.916666666667,16.3166666666667,NA,8,16,25,24.8,5.3
"29e avenue / St-Zotique",45.567766,-73.579688,"Rosemont - La Petite-Patrie",561,9,12,"Sunday",0,0,9.76666666666667,9.76666666666667,2.715,1,0,1,19.1,0
"29e avenue / St-Zotique",45.567766,-73.579688,"Rosemont - La Petite-Patrie",561,9,17,"Friday",1,0,461.883333333333,15.3961111111111,NA,15,13,30,19.8,0
"29e avenue / St-Zotique",45.567766,-73.579688,"Rosemont - La Petite-Patrie",561,9,21,"Tuesday",1,0,316.383333333333,15.8191666666667,NA,10,9,20,20.2,0
"29e avenue / St-Zotique",45.567766,-73.579688,"Rosemont - La Petite-Patrie",561,9,22,"Wednesday",0,0,34.3833333333333,17.1916666666667,7.6575,1,1,2,20.8,0.2
"29e avenue / St-Zotique",45.567766,-73.579688,"Rosemont - La Petite-Patrie",561,10,22,"Friday",1,0,125.2,9.63076923076923,NA,6,5,13,8.7,13.8
"2e avenue / Centrale",45.4328944,-73.5968529,"LaSalle",962,5,16,"Sunday",0,0,39.45,19.725,8.4175,2,0,2,15.8,0.3
"2e avenue / Centrale",45.4328944,-73.5968529,"LaSalle",962,6,21,"Monday",1,0,66.6833333333333,16.6708333333333,NA,1,3,4,24.1,2.9
"2e avenue / Centrale",45.4328944,-73.5968529,"LaSalle",962,6,24,"Thursday",0,1,29.1833333333333,9.72777777777778,8.1275,0,1,3,20.4,0
"2e avenue / Centrale",45.4328944,-73.5968529,"LaSalle",962,6,30,"Wednesday",1,0,56.5,14.125,NA,1,0,4,23.4,31.7
"2e avenue / Centrale",45.4328944,-73.5968529,"LaSalle",962,7,13,"Tuesday",0,0,9.2,9.2,2.63,1,0,1,23.2,5.8
"2e avenue / Centrale",45.4328944,-73.5968529,"LaSalle",962,7,22,"Thursday",0,0,50.6333333333333,25.3166666666667,10.095,1,0,2,19.6,0
"2e avenue / Centrale",45.4328944,-73.5968529,"LaSalle",962,7,22,"Thursday",1,0,125.75,20.9583333333333,NA,3,2,6,19.6,0
"2e avenue / Centrale",45.4328944,-73.5968529,"LaSalle",962,8,1,"Sunday",0,0,78.85,26.2833333333333,15.5775,1,2,3,16.9,0
"2e avenue / Centrale",45.4328944,-73.5968529,"LaSalle",962,8,7,"Saturday",1,0,247.6,27.5111111111111,NA,2,7,9,23.6,0.8
"2e avenue / Centrale",45.4328944,-73.5968529,"LaSalle",962,8,21,"Saturday",1,0,43.2833333333333,21.6416666666667,NA,1,1,2,27.5,0
"2e avenue / Centrale",45.4328944,-73.5968529,"LaSalle",962,9,5,"Sunday",1,0,31.5166666666667,10.5055555555556,NA,0,3,3,19.5,13.6
"2e avenue / Centrale",45.4328944,-73.5968529,"LaSalle",962,9,16,"Thursday",0,0,41.55,20.775,8.7325,0,2,2,16.9,0.2
"2e avenue / Centrale",45.4328944,-73.5968529,"LaSalle",962,9,26,"Sunday",1,0,160.15,22.8785714285714,NA,2,4,7,16.7,0
"2e avenue / Centrale",45.4328944,-73.5968529,"LaSalle",962,9,29,"Wednesday",1,0,108.35,15.4785714285714,NA,2,5,7,11.2,0
"2e avenue / Centrale",45.4328944,-73.5968529,"LaSalle",962,10,5,"Tuesday",0,0,16.0166666666667,16.0166666666667,3.6525,0,1,1,13.1,0
"2e avenue / Centrale",45.4328944,-73.5968529,"LaSalle",962,10,16,"Saturday",0,0,17.8166666666667,17.8166666666667,3.9225,1,0,1,15.8,18.7
"2e avenue / Jean-Rivard",45.562509,-73.61656,"Villeray - Saint-Michel - Parc-Extension",641,5,18,"Tuesday",0,0,43.1333333333333,43.1333333333333,7.72,0,1,1,20,0
"2e avenue / Jean-Rivard",45.562509,-73.61656,"Villeray - Saint-Michel - Parc-Extension",641,5,24,"Monday",1,1,297.383333333333,22.875641025641,NA,1,10,13,14.4,0
"2e avenue / Jean-Rivard",45.562509,-73.61656,"Villeray - Saint-Michel - Parc-Extension",641,6,15,"Tuesday",1,0,146.466666666667,16.2740740740741,NA,3,4,9,17.9,0
"2e avenue / Jean-Rivard",45.562509,-73.61656,"Villeray - Saint-Michel - Parc-Extension",641,6,16,"Wednesday",0,0,15.7,15.7,3.605,0,0,1,15.2,0
"2e avenue / Jean-Rivard",45.562509,-73.61656,"Villeray - Saint-Michel - Parc-Extension",641,8,23,"Monday",1,0,47.6,23.8,NA,1,1,2,26.7,0
"2e avenue / Jean-Rivard",45.562509,-73.61656,"Villeray - Saint-Michel - Parc-Extension",641,9,10,"Friday",0,0,13.9166666666667,13.9166666666667,3.3375,0,0,1,17.1,0.3
"2e avenue / Jean-Rivard",45.562509,-73.61656,"Villeray - Saint-Michel - Parc-Extension",641,9,26,"Sunday",0,0,37.45,37.45,6.8675,0,1,1,16.7,0
"2e avenue / Jean-Rivard",45.562509,-73.61656,"Villeray - Saint-Michel - Parc-Extension",641,10,30,"Saturday",0,0,39,19.5,8.35,0,2,2,8.2,11.6
"2e avenue / Wellington",45.457893,-73.567528,"Verdun",198,4,29,"Thursday",1,0,363.1,13.4481481481481,NA,8,17,27,13.8,0.8
"2e avenue / Wellington",45.457893,-73.567528,"Verdun",198,5,11,"Tuesday",0,0,13.45,13.45,3.2675,0,1,1,9.8,0
"2e avenue / Wellington",45.457893,-73.567528,"Verdun",198,6,19,"Saturday",0,0,238.966666666667,23.8966666666667,48.345,0,9,10,20.7,1.9
"2e avenue / Wellington",45.457893,-73.567528,"Verdun",198,6,28,"Monday",1,0,526.266666666667,12.5301587301587,NA,11,23,42,27,2.3
"2e avenue / Wellington",45.457893,-73.567528,"Verdun",198,9,13,"Monday",0,0,123.75,24.75,24.8125,0,4,5,17.3,0.2
"2e avenue / Wellington",45.457893,-73.567528,"Verdun",198,9,20,"Monday",1,0,446.65,11.4525641025641,NA,5,28,39,17.3,0
"2e avenue / Wellington",45.457893,-73.567528,"Verdun",198,9,24,"Friday",0,0,323.183333333333,29.380303030303,62.2275,5,5,11,18.3,26.5
"2e avenue / Wellington",45.457893,-73.567528,"Verdun",198,9,27,"Monday",0,0,2.16666666666667,2.16666666666667,1.575,1,0,1,13.6,3.1
"2e avenue / Wellington",45.457893,-73.567528,"Verdun",198,10,14,"Thursday",1,0,239.6,7.98666666666667,NA,5,19,30,18.3,0
"2e avenue / Wellington",45.457893,-73.567528,"Verdun",198,10,24,"Sunday",1,0,250.883333333333,10.0353333333333,NA,6,13,25,7.3,0
"2e avenue / Wellington",45.457893,-73.567528,"Verdun",198,11,4,"Thursday",1,0,115.733333333333,6.8078431372549,NA,5,11,17,1.3,0.2
"2e avenue / Wellington",45.457893,-73.567528,"Verdun",198,11,10,"Wednesday",1,0,300.566666666667,14.3126984126984,NA,6,14,21,6,0
"2e avenue / Wellington",45.457893,-73.567528,"Verdun",198,11,15,"Monday",1,0,67.15,9.59285714285714,NA,4,1,7,2.7,5.3
"35e avenue / Beaubien",45.570081,-73.573047,"Rosemont - La Petite-Patrie",604,4,29,"Thursday",1,0,60.1333333333333,8.59047619047619,NA,2,4,7,13.8,0.8
"35e avenue / Beaubien",45.570081,-73.573047,"Rosemont - La Petite-Patrie",604,5,23,"Sunday",0,0,98.65,24.6625,19.7975,3,1,4,15.8,0.5
"35e avenue / Beaubien",45.570081,-73.573047,"Rosemont - La Petite-Patrie",604,6,1,"Tuesday",0,0,28.4333333333333,28.4333333333333,5.515,1,0,1,19.3,1.4
"35e avenue / Beaubien",45.570081,-73.573047,"Rosemont - La Petite-Patrie",604,6,3,"Thursday",0,0,5.8,5.8,2.12,0,0,1,17.5,6.3
"35e avenue / Beaubien",45.570081,-73.573047,"Rosemont - La Petite-Patrie",604,6,8,"Tuesday",0,0,34.7333333333333,17.3666666666667,7.71,0,2,2,26.3,0
"35e avenue / Beaubien",45.570081,-73.573047,"Rosemont - La Petite-Patrie",604,6,10,"Thursday",0,0,3.83333333333333,3.83333333333333,1.825,1,0,1,18.5,0
"35e avenue / Beaubien",45.570081,-73.573047,"Rosemont - La Petite-Patrie",604,7,23,"Friday",0,0,47.2166666666667,15.7388888888889,10.8325,0,2,3,21,0
"35e avenue / Beaubien",45.570081,-73.573047,"Rosemont - La Petite-Patrie",604,7,27,"Tuesday",0,0,14.8166666666667,14.8166666666667,3.4725,0,1,1,19,1.4
"35e avenue / Beaubien",45.570081,-73.573047,"Rosemont - La Petite-Patrie",604,9,2,"Thursday",0,0,38.55,12.85,9.5325,1,2,3,15.6,0
"35e avenue / Beaubien",45.570081,-73.573047,"Rosemont - La Petite-Patrie",604,9,29,"Wednesday",1,0,111.733333333333,10.1575757575758,NA,3,7,11,11.2,0
"35e avenue / Beaubien",45.570081,-73.573047,"Rosemont - La Petite-Patrie",604,10,10,"Sunday",0,0,107,35.6666666666667,19.8,1,2,3,16.2,0
"35e avenue / Beaubien",45.570081,-73.573047,"Rosemont - La Petite-Patrie",604,10,20,"Wednesday",0,0,15.3333333333333,7.66666666666667,4.8,2,0,2,11.8,0
"35e avenue / Beaubien",45.570081,-73.573047,"Rosemont - La Petite-Patrie",604,10,22,"Friday",1,0,236.35,16.8821428571429,NA,1,11,14,8.7,13.8
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,4,18,"Sunday",0,0,56.9166666666667,28.4583333333333,11.0375,0,2,2,9.1,0
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,4,18,"Sunday",1,0,117.15,19.525,NA,3,3,6,9.1,0
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,4,19,"Monday",0,0,113.883333333333,28.4708333333333,22.0825,1,3,4,12.3,0
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,5,18,"Tuesday",1,0,303.8,13.8090909090909,NA,8,12,22,20,0
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,5,24,"Monday",0,1,63.3333333333333,10.5555555555556,17,2,4,6,14.4,0
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,5,25,"Tuesday",1,0,293.916666666667,15.469298245614,NA,10,9,19,19.7,0.5
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,6,15,"Tuesday",0,0,19.8,9.9,5.47,2,0,2,17.9,0
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,7,7,"Wednesday",1,0,250.233333333333,11.3742424242424,NA,8,11,22,16.4,0
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,7,14,"Wednesday",0,0,37.25,12.4166666666667,9.3375,2,1,3,24.2,0
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,8,1,"Sunday",1,0,360.3,13.3444444444444,NA,5,16,27,16.9,0
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,8,2,"Monday",1,0,498.433333333333,15.5760416666667,NA,13,15,32,18.8,0
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,8,10,"Tuesday",0,0,29.8,14.9,6.97,0,1,2,26.5,10.4
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,9,12,"Sunday",1,0,279.716666666667,15.5398148148148,NA,5,9,18,19.1,0
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,9,15,"Wednesday",1,0,272.583333333333,14.3464912280702,NA,10,7,19,17.6,11.1
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,9,16,"Thursday",0,0,57.35,11.47,14.8525,1,3,5,16.9,0.2
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,9,20,"Monday",1,0,259.333333333333,11.2753623188406,NA,6,11,23,17.3,0
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,9,26,"Sunday",0,0,47.1166666666667,11.7791666666667,12.0675,3,1,4,16.7,0
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,9,30,"Thursday",1,0,415.566666666667,15.3913580246914,NA,12,11,27,11.3,0
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,10,10,"Sunday",0,0,64.9333333333333,12.9866666666667,15.99,0,5,5,16.2,0
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,10,11,"Monday",1,1,170.866666666667,11.3911111111111,NA,5,7,15,18.4,0
"3e avenue / Holt",45.5480035,-73.5813899,"Rosemont - La Petite-Patrie",887,10,15,"Friday",0,0,75.2333333333333,10.747619047619,20.035,3,3,7,18.4,0
"41e avenue / Rosemont",45.57179,-73.564315,"Rosemont - La Petite-Patrie",490,5,19,"Wednesday",1,0,287.6,26.1454545454545,NA,4,7,11,19.2,0
"41e avenue / Rosemont",45.57179,-73.564315,"Rosemont - La Petite-Patrie",490,5,27,"Thursday",1,0,208.6,17.3833333333333,NA,6,6,12,11.5,0
"41e avenue / Rosemont",45.57179,-73.564315,"Rosemont - La Petite-Patrie",490,6,25,"Friday",0,0,28.9333333333333,14.4666666666667,6.84,0,2,2,22.2,0
"41e avenue / Rosemont",45.57179,-73.564315,"Rosemont - La Petite-Patrie",490,6,28,"Monday",1,0,237.35,21.5772727272727,NA,5,5,11,27,2.3
"41e avenue / Rosemont",45.57179,-73.564315,"Rosemont - La Petite-Patrie",490,7,30,"Friday",1,0,135.05,19.2928571428571,NA,4,3,7,16.5,0
"41e avenue / Rosemont",45.57179,-73.564315,"Rosemont - La Petite-Patrie",490,8,7,"Saturday",0,0,46.35,23.175,9.4525,0,2,2,23.6,0.8
"41e avenue / Rosemont",45.57179,-73.564315,"Rosemont - La Petite-Patrie",490,8,26,"Thursday",1,0,251.1,16.74,NA,3,10,15,27.6,0
"41e avenue / Rosemont",45.57179,-73.564315,"Rosemont - La Petite-Patrie",490,8,31,"Tuesday",0,0,36.1166666666667,18.0583333333333,7.9175,1,1,2,20.6,0
