"","X","name","latitude","longitude","station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain","arrond","rain_bin","wkend","superficie","population_2021","density","u15","nb_stations","station_density"
"113",113,"18e avenue / Rosemont",45.557896,-73.576529,601,7,16,"Friday",1,0,567.3,17.1909090909091,NA,11,16,33,22,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"114",114,"18e avenue / Rosemont",45.557896,-73.576529,601,7,19,"Monday",0,0,121.266666666667,24.2533333333333,24.44,1,2,5,23.3,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"115",115,"18e avenue / Rosemont",45.557896,-73.576529,601,7,30,"Friday",0,0,107.35,21.47,22.3525,1,4,5,16.5,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"116",116,"18e avenue / Rosemont",45.557896,-73.576529,601,8,10,"Tuesday",1,0,889.566666666667,18.5326388888889,NA,15,19,48,26.5,10.4,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"117",117,"18e avenue / Rosemont",45.557896,-73.576529,601,8,20,"Friday",0,0,203.566666666667,22.6185185185185,41.785,2,6,9,25.9,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"118",118,"18e avenue / Rosemont",45.557896,-73.576529,601,9,4,"Saturday",0,0,83.8666666666667,11.9809523809524,21.33,1,2,7,19,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"119",119,"18e avenue / Rosemont",45.557896,-73.576529,601,9,5,"Sunday",0,0,51.85,12.9625,12.7775,2,0,4,19.5,13.6,"Rosemont-La Petite-Patrie",1,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"120",120,"18e avenue / Rosemont",45.557896,-73.576529,601,9,7,"Tuesday",1,0,709.816666666667,16.132196969697,NA,11,27,44,17.9,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"121",121,"18e avenue / Rosemont",45.557896,-73.576529,601,9,16,"Thursday",0,0,69.8,17.45,15.47,0,4,4,16.9,0.2,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"122",122,"18e avenue / Rosemont",45.557896,-73.576529,601,10,15,"Friday",1,0,594.716666666667,12.3899305555556,NA,18,24,48,18.4,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"123",123,"19e avenue / Saint-Antoine",45.4397787,-73.6813706,1051,7,30,"Friday",1,0,2.75,2.75,NA,0,1,1,16.5,0,"Lachine",0,0,17.7,46428,2623.05084745763,0,14,0.790960451977401
"124",124,"19e avenue / Saint-Antoine",45.4397787,-73.6813706,1051,9,17,"Friday",1,0,43.1833333333333,43.1833333333333,NA,1,0,1,19.8,0,"Lachine",0,0,17.7,46428,2623.05084745763,1,14,0.790960451977401
"125",125,"19e avenue / Saint-Antoine",45.4397787,-73.6813706,1051,9,26,"Sunday",0,0,47.0666666666667,47.0666666666667,8.31,0,1,1,16.7,0,"Lachine",0,1,17.7,46428,2623.05084745763,1,14,0.790960451977401
"126",126,"19e avenue / St-Zotique",45.561594,-73.585643,635,5,1,"Saturday",1,0,337.966666666667,16.0936507936508,NA,5,15,21,5.9,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"127",127,"19e avenue / St-Zotique",45.561594,-73.585643,635,5,9,"Sunday",0,0,36.4833333333333,18.2416666666667,7.9725,0,2,2,11.4,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"128",128,"19e avenue / St-Zotique",45.561594,-73.585643,635,6,7,"Monday",0,0,82.3833333333333,16.4766666666667,18.6075,0,2,5,27.6,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"129",129,"19e avenue / St-Zotique",45.561594,-73.585643,635,8,1,"Sunday",1,0,364.5,16.5681818181818,NA,5,12,22,16.9,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"130",130,"19e avenue / St-Zotique",45.561594,-73.585643,635,8,26,"Thursday",0,0,117.516666666667,19.5861111111111,25.1275,1,2,6,27.6,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"131",131,"19e avenue / St-Zotique",45.561594,-73.585643,635,9,2,"Thursday",0,0,123.216666666667,17.602380952381,27.2325,0,5,7,15.6,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"132",132,"19e avenue / St-Zotique",45.561594,-73.585643,635,9,13,"Monday",1,0,523.233333333333,18.0425287356322,NA,13,14,29,17.3,0.2,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"133",133,"19e avenue / St-Zotique",45.561594,-73.585643,635,10,4,"Monday",0,0,33.1666666666667,16.5833333333333,7.475,1,1,2,12.2,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"134",134,"19e avenue / St-Zotique",45.561594,-73.585643,635,10,15,"Friday",0,0,34.15,11.3833333333333,8.8725,1,2,3,18.4,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"135",135,"19e avenue / St-Zotique",45.561594,-73.585643,635,10,18,"Monday",0,0,12.4,12.4,3.11,1,0,1,9.7,0.7,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"136",136,"19e avenue / St-Zotique",45.561594,-73.585643,635,11,1,"Monday",1,0,417.466666666667,18.1507246376812,NA,4,14,23,8,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"137",137,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,4,13,"Tuesday",0,0,7.5,7.5,2.375,0,1,1,12.1,0.2,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"138",138,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,5,16,"Sunday",1,0,168.483333333333,12.0345238095238,NA,3,9,14,15.8,0.3,"Rosemont-La Petite-Patrie",1,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"139",139,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,5,22,"Saturday",0,0,46.85,15.6166666666667,10.7775,0,2,3,23.6,0.3,"Rosemont-La Petite-Patrie",1,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"140",140,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,6,6,"Sunday",1,0,357.316666666667,14.8881944444444,NA,8,10,24,24.5,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"141",141,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,6,8,"Tuesday",0,0,24.45,12.225,6.1675,1,1,2,26.3,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"142",142,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,6,14,"Monday",0,0,96.55,13.7928571428571,23.2325,2,4,7,20.6,7.8,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"143",143,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,6,15,"Tuesday",1,0,388.3,14.3814814814815,NA,13,13,27,17.9,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"144",144,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,6,22,"Tuesday",1,0,400.333333333333,13.8045977011494,NA,13,13,29,15.5,0.2,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"145",145,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,6,23,"Wednesday",0,0,95.1833333333333,15.8638888888889,21.7775,0,4,6,14.5,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"146",146,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,6,25,"Friday",0,0,58.5166666666667,19.5055555555556,12.5275,0,1,3,22.2,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"147",147,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,6,30,"Wednesday",0,0,19.2833333333333,9.64166666666667,5.3925,1,1,2,23.4,31.7,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"148",148,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,7,20,"Tuesday",0,0,34.85,17.425,7.7275,1,1,2,21.2,9.6,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"149",149,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,7,28,"Wednesday",1,0,540.083333333333,18.6235632183908,NA,14,12,29,19.2,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"150",150,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,8,1,"Sunday",1,0,65.3333333333333,10.8888888888889,NA,2,3,6,16.9,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"151",151,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,8,8,"Sunday",1,0,228.033333333333,17.5410256410256,NA,3,9,13,24,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"152",152,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,8,16,"Monday",0,0,47.2333333333333,23.6166666666667,9.585,2,0,2,19.5,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"153",153,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,8,22,"Sunday",0,0,180.016666666667,20.0018518518519,38.2525,2,4,9,28.2,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"154",154,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,9,2,"Thursday",0,0,138.116666666667,23.0194444444444,28.2175,0,6,6,15.6,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"155",155,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,9,3,"Friday",0,0,51.8666666666667,17.2888888888889,11.53,1,1,3,18,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"156",156,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,9,7,"Tuesday",0,0,25.6166666666667,12.8083333333333,6.3425,0,1,2,17.9,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"157",157,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,9,8,"Wednesday",0,0,12.1166666666667,6.05833333333333,4.3175,1,0,2,18.6,1,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"158",158,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,9,11,"Saturday",0,0,97.55,32.5166666666667,18.3825,0,1,3,18.4,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"159",159,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,9,21,"Tuesday",0,0,27.2833333333333,27.2833333333333,5.3425,0,0,1,20.2,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"160",160,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,9,27,"Monday",1,0,149.216666666667,11.4782051282051,NA,6,7,13,13.6,3.1,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"161",161,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,10,15,"Friday",1,0,162.916666666667,12.5320512820513,NA,6,7,13,18.4,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"162",162,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,10,18,"Monday",1,0,114.566666666667,10.4151515151515,NA,10,1,11,9.7,0.7,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"163",163,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,10,29,"Friday",0,0,115.15,19.1916666666667,24.7725,2,4,6,7.8,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"164",164,"1ère  avenue / St-Zotique",45.551937,-73.593928,598,11,3,"Wednesday",0,0,46.35,15.45,10.7025,0,3,3,2.2,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"165",165,"1ère avenue / Masson",45.5452,-73.576451,610,4,11,"Sunday",0,0,334.566666666667,19.6803921568627,71.435,4,13,17,12.5,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"166",166,"1ère avenue / Masson",45.5452,-73.576451,610,4,19,"Monday",1,0,770.25,12.6270491803279,NA,15,44,61,12.3,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"167",167,"1ère avenue / Masson",45.5452,-73.576451,610,4,21,"Wednesday",0,0,22.2166666666667,11.1083333333333,5.8325,0,1,2,1.1,6.2,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"168",168,"1ère avenue / Masson",45.5452,-73.576451,610,4,28,"Wednesday",1,0,645.716666666667,14.0373188405797,NA,30,14,46,12.8,4.3,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"169",169,"1ère avenue / Masson",45.5452,-73.576451,610,5,27,"Thursday",0,0,276.166666666667,18.4111111111111,60.175,2,7,15,11.5,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"170",170,"1ère avenue / Masson",45.5452,-73.576451,610,6,18,"Friday",1,0,964.35,13.2102739726027,NA,24,34,73,21.2,4.8,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"171",171,"1ère avenue / Masson",45.5452,-73.576451,610,6,25,"Friday",0,0,433.416666666667,14.4472222222222,102.5125,4,13,30,22.2,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"172",172,"1ère avenue / Masson",45.5452,-73.576451,610,6,29,"Tuesday",0,0,290.683333333333,16.1490740740741,66.1025,1,12,18,25.6,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"173",173,"1ère avenue / Masson",45.5452,-73.576451,610,7,3,"Saturday",0,0,314.566666666667,17.4759259259259,69.685,2,11,18,16.5,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"174",174,"1ère avenue / Masson",45.5452,-73.576451,610,7,14,"Wednesday",0,0,445.466666666667,17.1333333333333,99.32,5,12,26,24.2,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"175",175,"1ère avenue / Rosemont",45.5478,-73.584867,576,4,26,"Monday",0,0,12.3833333333333,12.3833333333333,3.1075,0,1,1,4.9,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"176",176,"1ère avenue / Rosemont",45.5478,-73.584867,576,5,8,"Saturday",1,0,180.733333333333,9.03666666666667,NA,6,10,20,11.7,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"177",177,"1ère avenue / Rosemont",45.5478,-73.584867,576,5,20,"Thursday",1,0,496.25,13.0592105263158,NA,12,23,38,23.4,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"178",178,"1ère avenue / Rosemont",45.5478,-73.584867,576,5,22,"Saturday",1,0,506.9,16.3516129032258,NA,13,16,31,23.6,0.3,"Rosemont-La Petite-Patrie",1,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"179",179,"1ère avenue / Rosemont",45.5478,-73.584867,576,6,11,"Friday",1,0,482.683333333333,15.5704301075269,NA,13,16,31,19.7,0.2,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"180",180,"1ère avenue / Rosemont",45.5478,-73.584867,576,7,2,"Friday",0,0,158.65,26.4416666666667,31.2975,0,5,6,17.6,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"181",181,"1ère avenue / Rosemont",45.5478,-73.584867,576,7,2,"Friday",1,0,538.233333333333,11.9607407407407,NA,9,25,45,17.6,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"182",182,"1ère avenue / Rosemont",45.5478,-73.584867,576,7,11,"Sunday",1,0,461.966666666667,15.3988888888889,NA,6,23,30,21,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"183",183,"1ère avenue / Rosemont",45.5478,-73.584867,576,7,24,"Saturday",0,0,114.1,16.3,25.865,1,5,7,21.9,0.6,"Rosemont-La Petite-Patrie",1,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"184",184,"1ère avenue / Rosemont",45.5478,-73.584867,576,8,21,"Saturday",0,0,94.0833333333333,9.40833333333333,26.6125,2,6,10,27.5,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"185",185,"1ère avenue / Rosemont",45.5478,-73.584867,576,9,6,"Monday",0,1,23.7666666666667,5.94166666666667,8.565,1,1,4,17.4,6.3,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"186",186,"1ère avenue / Rosemont",45.5478,-73.584867,576,9,9,"Thursday",1,0,385,12.4193548387097,NA,10,18,31,19.5,1.6,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"187",187,"1ère avenue / Rosemont",45.5478,-73.584867,576,9,30,"Thursday",0,0,126.283333333333,18.0404761904762,27.6925,3,1,7,11.3,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"188",188,"1ère avenue / Rosemont",45.5478,-73.584867,576,10,1,"Friday",0,0,139.066666666667,19.8666666666667,29.61,2,3,7,12.5,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"189",189,"1ère avenue / Rosemont",45.5478,-73.584867,576,10,11,"Monday",1,1,212.45,16.3423076923077,NA,4,7,13,18.4,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"190",190,"1ère avenue / Rosemont",45.5478,-73.584867,576,10,13,"Wednesday",0,0,59.3333333333333,14.8333333333333,13.9,2,2,4,16.7,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"191",191,"1ère avenue / Rosemont",45.5478,-73.584867,576,10,26,"Tuesday",1,0,217.55,10.8775,NA,9,11,20,9.6,6.4,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"192",192,"1ère avenue / Rosemont",45.5478,-73.584867,576,10,29,"Friday",1,0,310.2,9.4,NA,13,18,33,7.8,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"193",193,"1ère avenue / Rosemont",45.5478,-73.584867,576,11,10,"Wednesday",1,0,247.616666666667,11.255303030303,NA,11,10,22,6,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"194",194,"26e avenue / Beaubien",45.564944,-73.577639,631,4,26,"Monday",1,0,87.9833333333333,12.5690476190476,NA,5,2,7,4.9,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"195",195,"26e avenue / Beaubien",45.564944,-73.577639,631,5,5,"Wednesday",1,0,168.65,15.3318181818182,NA,1,9,11,10.7,0.8,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"196",196,"26e avenue / Beaubien",45.564944,-73.577639,631,6,25,"Friday",1,0,433.816666666667,17.3526666666667,NA,8,11,25,22.2,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"197",197,"26e avenue / Beaubien",45.564944,-73.577639,631,7,9,"Friday",0,0,40.6166666666667,20.3083333333333,8.5925,1,1,2,18.1,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"198",198,"26e avenue / Beaubien",45.564944,-73.577639,631,7,17,"Saturday",0,0,17.7666666666667,8.88333333333333,5.165,0,1,2,21.7,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"199",199,"26e avenue / Beaubien",45.564944,-73.577639,631,7,28,"Wednesday",1,0,462.866666666667,14.9311827956989,NA,8,17,31,19.2,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"200",200,"26e avenue / Beaubien",45.564944,-73.577639,631,8,1,"Sunday",0,0,90.4666666666667,22.6166666666667,18.57,1,1,4,16.9,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"201",201,"26e avenue / Beaubien",45.564944,-73.577639,631,8,2,"Monday",1,0,311.816666666667,19.4885416666667,NA,2,8,16,18.8,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"202",202,"26e avenue / Beaubien",45.564944,-73.577639,631,9,5,"Sunday",0,0,37.7333333333333,9.43333333333333,10.66,0,1,4,19.5,13.6,"Rosemont-La Petite-Patrie",1,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"203",203,"26e avenue / Beaubien",45.564944,-73.577639,631,9,19,"Sunday",1,0,377.283333333333,20.9601851851852,NA,6,10,18,15.4,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"204",204,"26e avenue / Beaubien",45.564944,-73.577639,631,9,25,"Saturday",0,0,179.066666666667,17.9066666666667,39.36,2,8,10,16.7,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"205",205,"26e avenue / Beaubien",45.564944,-73.577639,631,10,10,"Sunday",0,0,50.4166666666667,16.8055555555556,11.3125,0,2,3,16.2,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"206",206,"26e avenue / Beaubien",45.564944,-73.577639,631,11,6,"Saturday",1,0,176.833333333333,11.7888888888889,NA,3,9,15,5.5,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"207",207,"27e avenue / Rosemont",45.5636787,-73.5716045,1087,9,12,"Sunday",1,0,288.983333333333,13.7611111111111,NA,2,13,21,19.1,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"208",208,"27e avenue / Rosemont",45.5636787,-73.5716045,1087,9,20,"Monday",1,0,309.05,14.7166666666667,NA,10,9,21,17.3,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"209",209,"28e avenue / Rosemont",45.564353,-73.571244,595,4,9,"Friday",1,0,107.15,26.7875,NA,0,3,4,15.9,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"210",210,"28e avenue / Rosemont",45.564353,-73.571244,595,4,16,"Friday",1,0,17.8333333333333,8.91666666666667,NA,0,2,2,6,7.7,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"211",211,"28e avenue / Rosemont",45.564353,-73.571244,595,5,24,"Monday",1,1,610.7,17.4485714285714,NA,4,28,35,14.4,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"212",212,"28e avenue / Rosemont",45.564353,-73.571244,595,6,2,"Wednesday",1,0,440.866666666667,18.3694444444444,NA,6,13,24,20.9,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"213",213,"28e avenue / Rosemont",45.564353,-73.571244,595,6,11,"Friday",1,0,482.75,15.0859375,NA,13,15,32,19.7,0.2,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"214",214,"28e avenue / Rosemont",45.564353,-73.571244,595,7,2,"Friday",1,0,324.6,15.4571428571429,NA,8,11,21,17.6,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"215",215,"28e avenue / Rosemont",45.564353,-73.571244,595,7,9,"Friday",0,0,18.55,9.275,5.2825,0,2,2,18.1,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
