"station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain"
751,"6",10,"Thursday",1,0,300.95,16.7194444444444,NA,6,9,18,18.5,0
751,"7",12,"Monday",1,0,173.466666666667,14.4555555555556,NA,2,8,12,23.1,0
751,"7",13,"Tuesday",1,0,185.416666666667,13.2440476190476,NA,5,7,14,23.2,5.8
751,"8",3,"Tuesday",1,0,270.1,15.0055555555556,NA,7,11,18,21.5,0.2
751,"8",4,"Wednesday",1,0,330.616666666667,12.7160256410256,NA,6,13,26,21.1,0.2
751,"8",10,"Tuesday",1,0,213.033333333333,11.2122807017544,NA,7,9,19,26.5,10.4
751,"8",21,"Saturday",1,0,359.7,14.388,NA,6,15,25,27.5,0
751,"8",28,"Saturday",0,0,8.33333333333333,8.33333333333333,2.5,0,1,1,18.9,0
751,"9",8,"Wednesday",0,0,12.0166666666667,12.0166666666667,3.0525,0,0,1,18.6,1
751,"9",20,"Monday",1,0,163.883333333333,10.2427083333333,NA,7,7,16,17.3,0
751,"9",24,"Friday",1,0,206.383333333333,12.1401960784314,NA,4,7,17,18.3,26.5
751,"10",5,"Tuesday",1,0,311.183333333333,16.3780701754386,NA,8,9,19,13.1,0
751,"10",9,"Saturday",0,0,64.9333333333333,21.6444444444444,13.49,0,3,3,16,0
751,"11",3,"Wednesday",1,0,127.683333333333,9.82179487179487,NA,4,8,13,2.2,0
751,"11",4,"Thursday",1,0,112.783333333333,8.05595238095238,NA,7,6,14,1.3,0.2
752,"5",27,"Thursday",1,0,449.466666666667,14.0458333333333,NA,5,24,32,11.5,0
752,"5",28,"Friday",1,0,344.4,12.3,NA,4,23,28,7.8,0
752,"5",29,"Saturday",0,0,74.3,18.575,16.145,1,1,4,11.4,0
752,"6",14,"Monday",0,0,45.85,11.4625,11.8775,2,1,4,20.6,7.8
752,"7",8,"Thursday",0,0,43.05,14.35,10.2075,0,3,3,17.2,16.1
752,"9",18,"Saturday",1,0,353.9,11.7966666666667,NA,7,16,30,18.7,0
752,"10",15,"Friday",0,0,121.716666666667,13.5240740740741,29.5075,2,7,9,18.4,0
752,"10",20,"Wednesday",0,0,174.15,24.8785714285714,34.8725,3,4,7,11.8,0
752,"10",21,"Thursday",1,0,478.583333333333,12.2713675213675,NA,4,26,39,11.7,5.8
752,"11",10,"Wednesday",1,0,418.866666666667,11.3207207207207,NA,8,25,37,6,0
753,"4",12,"Monday",1,0,468.95,14.2106060606061,NA,3,30,33,12.9,0
753,"4",13,"Tuesday",1,0,609.083333333333,16.4617117117117,NA,3,33,37,12.1,0.2
753,"6",9,"Wednesday",1,0,632.033333333333,11.2863095238095,NA,8,42,56,24.1,0
756,"4",14,"Wednesday",1,0,329.966666666667,14.9984848484848,NA,7,15,22,12.4,0
756,"4",21,"Wednesday",1,0,45.8333333333333,9.16666666666667,NA,2,3,5,1.1,6.2
756,"4",25,"Sunday",1,0,61.2166666666667,6.80185185185185,NA,3,6,9,9.2,1.4
756,"5",22,"Saturday",1,0,436.783333333333,14.5594444444444,NA,7,22,30,23.6,0.3
756,"5",23,"Sunday",1,0,435.116666666667,15.0040229885057,NA,3,21,29,15.8,0.5
756,"5",26,"Wednesday",1,0,549.833333333333,13.7458333333333,NA,7,26,40,24,0.4
756,"7",27,"Tuesday",0,0,176.733333333333,22.0916666666667,36.51,1,2,8,19,1.4
756,"8",10,"Tuesday",1,0,807.333333333333,14.6787878787879,NA,9,30,55,26.5,10.4
756,"8",16,"Monday",1,0,586.266666666667,11.9646258503401,NA,10,33,49,19.5,0
756,"8",17,"Tuesday",1,0,621.25,13.5054347826087,NA,7,26,46,21.2,0
756,"8",19,"Thursday",0,0,86.9666666666667,10.8708333333333,23.045,2,4,8,23.7,0.5
756,"8",21,"Saturday",1,0,564.433333333333,16.6009803921569,NA,7,22,34,27.5,0
756,"9",3,"Friday",1,0,1084.15,15.2697183098592,NA,12,48,71,18,0
756,"9",8,"Wednesday",0,0,149.016666666667,11.4628205128205,38.6025,2,9,13,18.6,1
756,"9",20,"Monday",0,0,256.533333333333,12.215873015873,64.73,3,14,21,17.3,0
756,"9",28,"Tuesday",1,0,1371.31666666667,14.7453405017921,NA,14,56,93,10.5,0.2
757,"5",12,"Wednesday",1,0,343.816666666667,10.7442708333333,NA,11,17,32,12,0
757,"5",28,"Friday",0,0,34.2666666666667,34.2666666666667,6.39,0,0,1,7.8,0
757,"6",16,"Wednesday",1,0,576.55,10.8783018867925,NA,15,29,53,15.2,0
757,"6",18,"Friday",1,0,568.516666666667,14.9609649122807,NA,17,17,38,21.2,4.8
757,"6",21,"Monday",0,0,111.266666666667,11.1266666666667,29.19,1,5,10,24.1,2.9
757,"7",15,"Thursday",0,0,187.55,18.755,40.6325,0,5,10,25.3,3.2
757,"8",1,"Sunday",1,0,578.666666666667,13.7777777777778,NA,8,26,42,16.9,0
757,"8",6,"Friday",1,0,900.583333333333,12.6842723004695,NA,21,33,71,25.1,0.2
757,"9",6,"Monday",0,1,92.25,15.375,21.3375,0,3,6,17.4,6.3
757,"10",28,"Thursday",1,0,392.566666666667,11.8959595959596,NA,6,22,33,7.9,0
757,"11",1,"Monday",0,0,144.183333333333,13.1075757575758,35.3775,5,5,11,8,0
757,"11",9,"Tuesday",0,0,127.866666666667,15.9833333333333,29.18,2,5,8,10.2,0
757,"11",14,"Sunday",0,0,28.2166666666667,14.1083333333333,6.7325,0,0,2,4.1,3
758,"5",14,"Friday",0,0,132.35,18.9071428571429,28.6025,2,5,7,17.8,0
758,"5",21,"Friday",0,0,258.733333333333,13.6175438596491,62.56,4,10,19,25.3,0
758,"6",18,"Friday",0,0,146.033333333333,14.6033333333333,34.405,4,3,10,21.2,4.8
758,"6",22,"Tuesday",1,0,999.783333333333,9.61330128205128,NA,28,61,104,15.5,0.2
758,"6",27,"Sunday",1,0,779.216666666667,11.6300995024876,NA,10,48,67,26.9,0
758,"7",10,"Saturday",0,0,386.383333333333,18.3992063492063,84.2075,3,6,21,19,0
758,"7",12,"Monday",0,0,251.316666666667,20.9430555555556,52.6975,0,10,12,23.1,0
758,"7",23,"Friday",0,0,169.9,10.61875,45.485,10,6,16,21,0
758,"8",8,"Sunday",0,0,231.983333333333,13.6460784313725,56.0475,4,4,17,24,0
758,"8",25,"Wednesday",1,0,1160.08333333333,10.6429663608563,NA,24,60,109,26.6,0
758,"8",30,"Monday",0,0,160.683333333333,12.3602564102564,40.3525,0,8,13,24.8,5.3
758,"10",4,"Monday",1,0,907.533333333333,10.5527131782946,NA,24,52,86,12.2,0
758,"10",6,"Wednesday",0,0,162.15,14.7409090909091,38.0725,3,3,11,14.3,0
758,"10",21,"Thursday",0,0,98.1333333333333,12.2666666666667,24.72,2,5,8,11.7,5.8
758,"10",23,"Saturday",1,0,696,10.2352941176471,NA,14,40,68,4.9,0
758,"10",30,"Saturday",1,0,563.633333333333,8.80677083333333,NA,17,38,64,8.2,11.6
758,"11",14,"Sunday",0,0,241.333333333333,24.1333333333333,48.7,7,3,10,4.1,3
760,"4",26,"Monday",1,0,333.716666666667,13.3486666666667,NA,7,18,25,4.9,0
760,"5",8,"Saturday",1,0,694.883333333333,12.6342424242424,NA,12,40,55,11.7,0
760,"5",26,"Wednesday",0,0,14.0833333333333,7.04166666666667,4.6125,0,2,2,24,0.4
760,"6",11,"Friday",0,0,83.3666666666667,9.26296296296296,23.755,2,7,9,19.7,0.2
760,"6",18,"Friday",0,0,10.5,5.25,4.075,0,2,2,21.2,4.8
760,"6",20,"Sunday",1,0,713.433333333333,13.2117283950617,NA,9,40,54,21.8,0
760,"6",26,"Saturday",1,0,296.366666666667,9.56021505376344,NA,3,27,31,21.4,20.8
760,"7",6,"Tuesday",0,0,58.1666666666667,9.69444444444444,16.225,2,3,6,23.1,1.2
760,"7",12,"Monday",0,0,200.866666666667,15.4512820512821,46.38,3,4,13,23.1,0
760,"7",29,"Thursday",0,0,24.7,12.35,6.205,0,1,2,17.7,0.7
760,"8",1,"Sunday",1,0,427.65,10.69125,NA,11,26,40,16.9,0
760,"8",4,"Wednesday",1,0,612.283333333333,10.2047222222222,NA,17,37,60,21.1,0.2
760,"8",13,"Friday",1,0,609.95,11.09,NA,14,31,55,27,0.2
760,"8",19,"Thursday",0,0,163.55,14.8681818181818,38.2825,5,3,11,23.7,0.5
760,"8",25,"Wednesday",1,0,692.766666666667,11.7418079096045,NA,14,31,59,26.6,0
760,"9",11,"Saturday",0,0,299.666666666667,13.6212121212121,72.45,3,14,22,18.4,0
760,"9",12,"Sunday",1,0,583.533333333333,11.4418300653595,NA,8,36,51,19.1,0
760,"9",18,"Saturday",0,0,204.333333333333,12.0196078431373,51.9,5,9,17,18.7,0
760,"9",30,"Thursday",0,0,136.7,12.4272727272727,34.255,3,4,11,11.3,0
760,"10",19,"Tuesday",1,0,495.566666666667,10.1136054421769,NA,14,27,49,8.8,0
760,"10",22,"Friday",0,0,126.166666666667,14.0185185185185,30.175,1,5,9,8.7,13.8
760,"11",9,"Tuesday",0,0,85.7166666666667,17.1433333333333,19.1075,1,3,5,10.2,0
760,"11",13,"Saturday",0,0,36.1666666666667,9.04166666666667,10.425,1,0,4,5.3,2.5
761,"5",14,"Friday",1,0,420.666666666667,10.7863247863248,NA,7,23,39,17.8,0
761,"5",19,"Wednesday",0,0,6.13333333333333,6.13333333333333,2.17,0,1,1,19.2,0
761,"6",8,"Tuesday",1,0,408.116666666667,11.0301801801802,NA,5,23,37,26.3,0
761,"6",21,"Monday",1,0,704.2,13.5423076923077,NA,10,32,52,24.1,2.9
761,"7",2,"Friday",1,0,743.983333333333,11.1042288557214,NA,11,39,67,17.6,0
761,"7",13,"Tuesday",1,0,538.05,11.209375,NA,9,30,48,23.2,5.8
761,"7",17,"Saturday",0,0,461.166666666667,17.0802469135802,102.925,3,15,27,21.7,0
761,"9",21,"Tuesday",0,0,278.55,18.57,60.5325,1,5,15,20.2,0
761,"10",2,"Saturday",1,0,400.666666666667,8.71014492753623,NA,6,22,46,11.9,11.4
761,"10",27,"Wednesday",1,0,538.316666666667,8.82486338797814,NA,18,33,61,9.6,0
761,"11",5,"Friday",1,0,414.816666666667,11.5226851851852,NA,8,19,36,3.5,0
761,"11",11,"Thursday",1,0,14.8166666666667,7.40833333333333,NA,2,0,2,3.9,0
762,"4",10,"Saturday",0,0,104.833333333333,34.9444444444444,19.475,0,3,3,16.4,0
762,"4",10,"Saturday",1,0,284.233333333333,14.959649122807,NA,4,14,19,16.4,0
762,"5",27,"Thursday",1,0,473.233333333333,11.2674603174603,NA,14,20,42,11.5,0
762,"5",31,"Monday",0,0,56.8333333333333,14.2083333333333,13.525,3,0,4,15.7,0
762,"6",12,"Saturday",0,0,353.3,17.665,77.995,7,8,20,19.3,0
762,"6",15,"Tuesday",0,0,68.1666666666667,13.6333333333333,16.475,0,5,5,17.9,0
762,"6",20,"Sunday",0,0,363.716666666667,13.9891025641026,87.0575,4,8,26,21.8,0
762,"7",6,"Tuesday",0,0,276.816666666667,16.2833333333333,62.7725,3,6,17,23.1,1.2
762,"7",12,"Monday",1,0,1115.7,11.621875,NA,27,58,96,23.1,0
762,"8",7,"Saturday",1,0,1139.18333333333,12.3824275362319,NA,8,64,92,23.6,0.8
762,"8",19,"Thursday",1,0,807.5,10.3525641025641,NA,19,39,78,23.7,0.5
762,"8",27,"Friday",1,0,1371.41666666667,12.2447916666667,NA,16,74,112,21.2,0
762,"8",30,"Monday",0,0,779.883333333333,16.5932624113475,175.7325,1,32,47,24.8,5.3
762,"9",1,"Wednesday",0,0,614.216666666667,13.6492592592593,148.3825,10,17,45,18,0
762,"9",2,"Thursday",0,0,391.716666666667,11.5210784313725,101.2575,6,18,34,15.6,0
762,"9",9,"Thursday",0,0,313.65,11.2017857142857,82.0475,2,21,28,19.5,1.6
762,"10",3,"Sunday",1,0,802.483333333333,10.0310416666667,NA,9,55,80,13,0.7
762,"10",8,"Friday",0,0,659.466666666667,14.336231884058,156.42,7,27,46,15.4,0
762,"10",8,"Friday",1,0,1322.26666666667,10.4941798941799,NA,32,64,126,15.4,0
762,"10",10,"Sunday",1,0,609.433333333333,10.5074712643678,NA,3,41,58,16.2,0
762,"10",26,"Tuesday",1,0,593.683333333333,8.48119047619048,NA,19,36,70,9.6,6.4
763,"4",27,"Tuesday",1,0,346.483333333333,13.3262820512821,NA,5,20,26,8,0
763,"5",3,"Monday",1,0,248.9,12.445,NA,4,13,20,7.6,0
763,"5",16,"Sunday",0,0,28.2166666666667,14.1083333333333,6.7325,1,1,2,15.8,0.3
763,"5",17,"Monday",0,0,64.75,12.95,15.9625,1,3,5,17.9,0.2
763,"6",20,"Sunday",0,0,46.3,9.26,13.195,0,4,5,21.8,0
763,"6",24,"Thursday",1,1,451.583333333333,12.902380952381,NA,8,15,35,20.4,0
763,"6",26,"Saturday",1,0,175.75,9.76388888888889,NA,2,11,18,21.4,20.8
763,"7",6,"Tuesday",0,0,68.8,22.9333333333333,14.07,0,1,3,23.1,1.2
763,"7",6,"Tuesday",1,0,355.016666666667,10.1433333333333,NA,8,18,35,23.1,1.2
763,"10",15,"Friday",1,0,595.9,12.1612244897959,NA,6,33,49,18.4,0
763,"10",17,"Sunday",1,0,520.966666666667,12.4039682539683,NA,8,26,42,11.1,0.2
763,"10",31,"Sunday",1,0,311.566666666667,19.4729166666667,NA,3,6,16,9.6,37
763,"11",1,"Monday",1,0,252.866666666667,8.71954022988506,NA,7,17,29,8,0
764,"6",12,"Saturday",1,0,1530.88333333333,11.5104010025063,NA,21,71,133,19.3,0
764,"6",15,"Tuesday",1,0,971.983333333333,10.6811355311355,NA,22,46,91,17.9,0
764,"7",28,"Wednesday",1,0,1455.55,11.0268939393939,NA,18,76,132,19.2,0
764,"8",4,"Wednesday",0,0,209.8,14.9857142857143,48.97,1,6,14,21.1,0.2
764,"8",22,"Sunday",1,0,1186.5,10.8853211009174,NA,22,56,109,28.2,0
764,"9",12,"Sunday",0,0,605.433333333333,15.1358333333333,140.815,4,19,40,19.1,0
764,"9",22,"Wednesday",1,0,1210.85,11.2115740740741,NA,20,65,108,20.8,0.2
764,"10",4,"Monday",0,0,242.65,14.2735294117647,57.6475,1,11,17,12.2,0
764,"10",19,"Tuesday",0,0,125.75,11.4318181818182,32.6125,1,4,11,8.8,0
764,"11",3,"Wednesday",1,0,789.333333333333,9.3968253968254,NA,22,46,84,2.2,0
764,"11",7,"Sunday",0,0,179.483333333333,11.2177083333333,46.9225,1,9,16,6.9,0
765,"4",11,"Sunday",1,0,420.883333333333,16.1878205128205,NA,7,18,26,12.5,0
765,"4",14,"Wednesday",1,0,244.083333333333,15.2552083333333,NA,4,12,16,12.4,0
765,"4",26,"Monday",1,0,218.7,13.66875,NA,5,11,16,4.9,0
765,"4",28,"Wednesday",1,0,282.15,16.5970588235294,NA,9,7,17,12.8,4.3
765,"4",30,"Friday",1,0,73.1833333333333,10.4547619047619,NA,2,4,7,7.9,27.8
765,"5",10,"Monday",1,0,189.866666666667,9.99298245614035,NA,5,13,19,11.4,0
765,"6",13,"Sunday",0,0,181.633333333333,20.1814814814815,38.495,2,4,9,21.6,2.8
765,"6",15,"Tuesday",1,0,411.733333333333,13.7244444444444,NA,11,12,30,17.9,0
765,"6",30,"Wednesday",1,0,581.966666666667,17.1166666666667,NA,16,15,34,23.4,31.7
765,"7",4,"Sunday",1,0,484.65,17.3089285714286,NA,1,18,28,18.4,0
765,"7",22,"Thursday",0,0,176.016666666667,25.1452380952381,35.1525,0,6,7,19.6,0
765,"8",17,"Tuesday",1,0,604.933333333333,14.7544715447154,NA,15,18,41,21.2,0
765,"8",20,"Friday",1,0,339.8,14.7739130434783,NA,11,7,23,25.9,0
765,"8",26,"Thursday",1,0,590.816666666667,14.0670634920635,NA,18,19,42,27.6,0
765,"9",20,"Monday",1,0,431.883333333333,13.9317204301075,NA,13,12,31,17.3,0
765,"9",22,"Wednesday",1,0,284.45,14.2225,NA,5,11,20,20.8,0.2
765,"10",6,"Wednesday",1,0,551.216666666667,16.7035353535354,NA,12,18,33,14.3,0
765,"10",21,"Thursday",1,0,331.05,12.2611111111111,NA,15,9,27,11.7,5.8
767,"5",10,"Monday",1,0,230.433333333333,11.5216666666667,NA,7,10,20,11.4,0
767,"5",16,"Sunday",0,0,48.6833333333333,16.2277777777778,11.0525,0,3,3,15.8,0.3
767,"5",23,"Sunday",0,0,243.45,20.2875,51.5175,1,7,12,15.8,0.5
767,"5",24,"Monday",0,1,126.35,15.79375,28.9525,3,5,8,14.4,0
767,"6",3,"Thursday",0,0,24.7,24.7,4.955,0,0,1,17.5,6.3
767,"6",4,"Friday",0,0,91.3833333333333,13.0547619047619,22.4575,1,3,7,22,0
767,"6",20,"Sunday",1,0,651.8,17.1526315789474,NA,6,25,38,21.8,0
767,"7",6,"Tuesday",1,0,375.25,12.9396551724138,NA,8,15,29,23.1,1.2
767,"7",22,"Thursday",0,0,131.533333333333,21.9222222222222,27.23,1,4,6,19.6,0
767,"8",20,"Friday",1,0,602.25,12.546875,NA,13,25,48,25.9,0
767,"9",15,"Wednesday",0,0,129.8,16.225,29.47,1,4,8,17.6,11.1
767,"9",17,"Friday",0,0,274.766666666667,17.1729166666667,61.215,4,8,16,19.8,0
767,"9",22,"Wednesday",0,0,132.416666666667,13.2416666666667,32.3625,4,3,10,20.8,0.2
767,"10",11,"Monday",1,1,338.433333333333,14.7144927536232,NA,3,13,23,18.4,0
767,"11",15,"Monday",0,0,8.91666666666667,8.91666666666667,2.5875,1,0,1,2.7,5.3
769,"4",9,"Friday",1,0,171.55,17.155,NA,0,7,10,15.9,0
769,"4",12,"Monday",0,0,43.7,21.85,9.055,0,2,2,12.9,0
769,"5",8,"Saturday",1,0,320.433333333333,17.8018518518519,NA,4,13,18,11.7,0
769,"5",23,"Sunday",0,0,65.8166666666667,16.4541666666667,14.8725,0,4,4,15.8,0.5
769,"6",12,"Saturday",1,0,278.966666666667,12.680303030303,NA,7,11,22,19.3,0
769,"6",28,"Monday",0,0,40.6,13.5333333333333,9.84,1,2,3,27,2.3
769,"7",8,"Thursday",1,0,93.15,15.525,NA,3,3,6,17.2,16.1
769,"7",16,"Friday",1,0,407.916666666667,16.3166666666667,NA,7,14,25,22,0
769,"7",30,"Friday",0,0,45.95,15.3166666666667,10.6425,0,2,3,16.5,0
769,"7",30,"Friday",1,0,242.8,10.5565217391304,NA,5,14,23,16.5,0
769,"8",8,"Sunday",1,0,393.966666666667,13.5850574712644,NA,6,19,29,24,0
769,"8",23,"Monday",0,0,21.2666666666667,10.6333333333333,5.69,1,1,2,26.7,0
769,"8",30,"Monday",1,0,295.633333333333,9.85444444444444,NA,5,23,30,24.8,5.3
769,"9",2,"Thursday",1,0,282.85,13.4690476190476,NA,9,7,21,15.6,0
769,"9",8,"Wednesday",0,0,20.1333333333333,10.0666666666667,5.52,1,1,2,18.6,1
770,"4",16,"Friday",1,0,104.266666666667,11.5851851851852,NA,4,4,9,6,7.7
770,"4",26,"Monday",0,0,52.3833333333333,17.4611111111111,11.6075,2,1,3,4.9,0
770,"5",11,"Tuesday",0,0,53.1833333333333,17.7277777777778,11.7275,0,2,3,9.8,0
770,"5",13,"Thursday",1,0,355.583333333333,14.2233333333333,NA,7,16,25,13.4,0
770,"6",12,"Saturday",1,0,325.233333333333,15.4873015873016,NA,8,13,21,19.3,0
770,"6",16,"Wednesday",0,0,63.5166666666667,10.5861111111111,17.0275,1,4,6,15.2,0
770,"6",29,"Tuesday",0,0,44.9,14.9666666666667,10.485,2,1,3,25.6,0
770,"8",1,"Sunday",1,0,136.183333333333,10.475641025641,NA,1,7,13,16.9,0
770,"8",12,"Thursday",0,0,78.4833333333333,19.6208333333333,16.7725,1,1,4,26.9,0
770,"9",2,"Thursday",1,0,321.933333333333,10.7311111111111,NA,9,16,30,15.6,0
770,"10",2,"Saturday",1,0,276.616666666667,14.5587719298246,NA,4,5,19,11.9,11.4
770,"10",15,"Friday",1,0,275.133333333333,13.1015873015873,NA,7,8,21,18.4,0
770,"11",1,"Monday",1,0,242.516666666667,14.2656862745098,NA,5,12,17,8,0
770,"11",4,"Thursday",0,0,16.8,8.4,5.02,0,2,2,1.3,0.2
771,"4",9,"Friday",1,0,161.083333333333,14.6439393939394,NA,0,9,11,15.9,0
771,"4",10,"Saturday",1,0,427.633333333333,20.3634920634921,NA,2,16,21,16.4,0
771,"4",18,"Sunday",0,0,5.71666666666667,2.85833333333333,3.3575,0,0,2,9.1,0
771,"4",27,"Tuesday",1,0,430,17.2,NA,7,18,25,8,0
771,"5",17,"Monday",1,0,501.333333333333,16.7111111111111,NA,7,18,30,17.9,0.2
771,"5",21,"Friday",0,0,86.65,17.33,19.2475,0,5,5,25.3,0
771,"5",26,"Wednesday",0,0,60.8,20.2666666666667,12.87,1,2,3,24,0.4
771,"6",24,"Thursday",0,1,122.466666666667,17.4952380952381,27.12,1,4,7,20.4,0
771,"7",20,"Tuesday",1,0,540.433333333333,14.2219298245614,NA,8,25,38,21.2,9.6
771,"7",30,"Friday",1,0,585.883333333333,12.4656028368794,NA,12,25,47,16.5,0
771,"8",11,"Wednesday",1,0,555.2,12.6181818181818,NA,11,24,44,27,5
771,"8",29,"Sunday",0,0,90.5333333333333,12.9333333333333,22.33,2,3,7,19.3,6.5
771,"9",4,"Saturday",0,0,251.783333333333,15.7364583333333,57.7675,5,9,16,19,0
771,"10",24,"Sunday",1,0,264.466666666667,13.2233333333333,NA,5,12,20,7.3,0
771,"10",27,"Wednesday",1,0,477.8,13.6514285714286,NA,10,23,35,9.6,0
771,"11",1,"Monday",1,0,454.2,13.7636363636364,NA,10,18,33,8,0
772,"4",20,"Tuesday",1,0,134.333333333333,16.7916666666667,NA,2,5,8,7.7,0.4
772,"5",17,"Monday",1,0,245.816666666667,13.6564814814815,NA,8,9,18,17.9,0.2
772,"5",21,"Friday",1,0,245.583333333333,13.6435185185185,NA,10,6,18,25.3,0
772,"6",7,"Monday",1,0,398.383333333333,15.9353333333333,NA,4,19,25,27.6,0
772,"6",17,"Thursday",1,0,407.483333333333,13.5827777777778,NA,15,11,30,18.2,0
772,"6",29,"Tuesday",0,0,59.3666666666667,14.8416666666667,13.905,1,2,4,25.6,0
772,"7",3,"Saturday",1,0,200.4,12.525,NA,3,9,16,16.5,0
772,"7",9,"Friday",1,0,299.7,15.7736842105263,NA,8,11,19,18.1,0
772,"7",29,"Thursday",0,0,29.3,14.65,6.895,0,2,2,17.7,0.7
772,"8",24,"Tuesday",0,0,72.2333333333333,24.0777777777778,14.585,0,3,3,27.2,0
772,"8",27,"Friday",0,0,16.65,8.325,4.9975,0,2,2,21.2,0
772,"9",17,"Friday",0,0,76.1666666666667,10.8809523809524,20.175,3,4,7,19.8,0
772,"11",14,"Sunday",1,0,20.7166666666667,5.17916666666667,NA,1,1,4,4.1,3
774,"5",3,"Monday",1,0,77.0666666666667,11.0095238095238,NA,2,5,7,7.6,0
774,"6",4,"Friday",1,0,267.083333333333,13.3541666666667,NA,3,14,20,22,0
774,"6",29,"Tuesday",1,0,200.4,14.3142857142857,NA,3,11,14,25.6,0
774,"7",23,"Friday",0,0,39.2333333333333,13.0777777777778,9.635,2,1,3,21,0
774,"8",3,"Tuesday",1,0,340.683333333333,14.8123188405797,NA,8,10,23,21.5,0.2
774,"8",10,"Tuesday",0,0,87,12.4285714285714,21.8,2,3,7,26.5,10.4
774,"8",14,"Saturday",1,0,223.516666666667,18.6263888888889,NA,3,6,12,20.9,0.2
774,"8",21,"Saturday",1,0,174.516666666667,12.4654761904762,NA,5,4,14,27.5,0
774,"8",23,"Monday",1,0,261.933333333333,20.1487179487179,NA,2,10,13,26.7,0
774,"9",15,"Wednesday",0,0,37.6833333333333,12.5611111111111,9.4025,0,2,3,17.6,11.1
774,"9",19,"Sunday",0,0,38.6833333333333,9.67083333333333,10.8025,1,2,4,15.4,0
774,"10",31,"Sunday",0,0,5.95,5.95,2.1425,1,0,1,9.6,37
775,"5",13,"Thursday",0,0,7.98333333333333,7.98333333333333,2.4475,1,0,1,13.4,0
775,"5",24,"Monday",1,1,344.466666666667,19.137037037037,NA,6,10,18,14.4,0
775,"6",10,"Thursday",0,0,13.4,13.4,3.26,0,0,1,18.5,0
775,"7",6,"Tuesday",1,0,257.4,11.1913043478261,NA,10,11,23,23.1,1.2
775,"7",10,"Saturday",1,0,373.283333333333,12.0413978494624,NA,10,15,31,19,0
775,"8",17,"Tuesday",1,0,239.166666666667,11.9583333333333,NA,5,14,20,21.2,0
775,"9",1,"Wednesday",1,0,363.383333333333,12.1127777777778,NA,12,16,30,18,0
775,"9",25,"Saturday",0,0,169.933333333333,21.2416666666667,35.49,2,3,8,16.7,0
775,"10",10,"Sunday",0,0,39.2333333333333,6.53888888888889,13.385,2,3,6,16.2,0
775,"10",17,"Sunday",0,0,74.5333333333333,18.6333333333333,16.18,0,1,4,11.1,0.2
775,"11",9,"Tuesday",1,0,360.566666666667,12.877380952381,NA,10,15,28,10.2,0
776,"5",4,"Tuesday",0,0,54.0833333333333,13.5208333333333,13.1125,0,4,4,11.7,0
776,"5",19,"Wednesday",0,0,106.583333333333,35.5277777777778,19.7375,0,3,3,19.2,0
776,"5",29,"Saturday",0,0,126.1,21.0166666666667,26.415,1,3,6,11.4,0
776,"6",9,"Wednesday",1,0,462.983333333333,15.9649425287356,NA,5,13,29,24.1,0
776,"6",16,"Wednesday",0,0,96.4,16.0666666666667,21.96,3,3,6,15.2,0
776,"6",17,"Thursday",1,0,384.9,17.4954545454545,NA,4,15,22,18.2,0
776,"6",18,"Friday",1,0,268.116666666667,20.624358974359,NA,6,6,13,21.2,4.8
776,"6",20,"Sunday",0,0,189.616666666667,27.0880952380952,37.1925,0,4,7,21.8,0
776,"6",27,"Sunday",0,0,33.2333333333333,16.6166666666667,7.485,0,0,2,26.9,0
776,"7",9,"Friday",1,0,258.7,12.935,NA,3,9,20,18.1,0
776,"7",13,"Tuesday",1,0,126.883333333333,12.6883333333333,NA,2,6,10,23.2,5.8
776,"8",21,"Saturday",0,0,57.8,28.9,11.17,0,2,2,27.5,0
776,"10",2,"Saturday",1,0,66,11,NA,1,4,6,11.9,11.4
776,"10",7,"Thursday",1,0,325.633333333333,16.2816666666667,NA,9,8,20,14.4,0
776,"10",25,"Monday",0,0,26.9333333333333,8.97777777777778,7.79,2,0,3,6.5,0.5
776,"10",27,"Wednesday",1,0,240.55,12.0275,NA,5,13,20,9.6,0
776,"10",29,"Friday",1,0,225.083333333333,14.0677083333333,NA,2,12,16,7.8,0
776,"11",2,"Tuesday",1,0,126.75,9.75,NA,6,6,13,5.4,4
776,"11",15,"Monday",1,0,67.1833333333333,9.59761904761905,NA,3,4,7,2.7,5.3
778,"5",7,"Friday",0,0,17.5333333333333,17.5333333333333,3.88,1,0,1,9.7,0
778,"5",18,"Tuesday",0,0,55.3833333333333,55.3833333333333,9.5575,0,1,1,20,0
778,"5",25,"Tuesday",1,0,290.866666666667,13.8507936507937,NA,5,13,21,19.7,0.5
778,"5",31,"Monday",1,0,278.983333333333,11.6243055555556,NA,5,18,24,15.7,0
778,"6",7,"Monday",0,0,8.03333333333333,8.03333333333333,2.455,0,1,1,27.6,0
778,"6",26,"Saturday",1,0,115.816666666667,16.5452380952381,NA,2,3,7,21.4,20.8
778,"7",3,"Saturday",0,0,142.866666666667,28.5733333333333,27.68,0,3,5,16.5,0
778,"7",7,"Wednesday",0,0,21.35,10.675,5.7025,0,2,2,16.4,0
778,"7",13,"Tuesday",1,0,175.483333333333,10.9677083333333,NA,4,10,16,23.2,5.8
778,"8",9,"Monday",1,0,163.45,7.42954545454545,NA,6,9,22,25.2,0.2
778,"8",12,"Thursday",0,0,30.7666666666667,10.2555555555556,8.365,2,0,3,26.9,0
