"","name","latitude","longitude","station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain","arrond","rain_bin","wkend","superficie","population_2021","density"
"8004","Place Longueuil",45.52841,-73.517166,528,"10","20","Wednesday","0",0,23.25,11.625,5.9875,0,2,2,11.8,0,"Longueuil",0,0,115.77,254483,2198.17742074803
"8005","Place Rodolphe-Rousseau (Gohier / Édouard-Laurin)",45.5129939,-73.6824985,928,"4","13","Tuesday","1",0,111.75,18.625,NA,1,5,6,12.1,0.2,"Saint-Laurent",1,0,42.8,102104,2385.60747663551
"8006","Place Rodolphe-Rousseau (Gohier / Édouard-Laurin)",45.5129939,-73.6824985,928,"5","15","Saturday","0",0,18.9833333333333,18.9833333333333,4.0975,0,1,1,17.7,0.2,"Saint-Laurent",1,1,42.8,102104,2385.60747663551
"8007","Place Rodolphe-Rousseau (Gohier / Édouard-Laurin)",45.5129939,-73.6824985,928,"6","23","Wednesday","0",0,50.0666666666667,25.0333333333333,10.01,1,1,2,14.5,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551
"8008","Place Rodolphe-Rousseau (Gohier / Édouard-Laurin)",45.5129939,-73.6824985,928,"6","29","Tuesday","0",0,39.0333333333333,39.0333333333333,7.105,0,0,1,25.6,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551
"8009","Place Rodolphe-Rousseau (Gohier / Édouard-Laurin)",45.5129939,-73.6824985,928,"7","2","Friday","1",0,119.516666666667,23.9033333333333,NA,2,2,5,17.6,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551
"8010","Place Rodolphe-Rousseau (Gohier / Édouard-Laurin)",45.5129939,-73.6824985,928,"8","1","Sunday","1",0,74.7166666666667,9.33958333333333,NA,2,4,8,16.9,0,"Saint-Laurent",0,1,42.8,102104,2385.60747663551
"8011","Place Rodolphe-Rousseau (Gohier / Édouard-Laurin)",45.5129939,-73.6824985,928,"9","5","Sunday","1",0,53.6666666666667,17.8888888888889,NA,0,2,3,19.5,13.6,"Saint-Laurent",1,1,42.8,102104,2385.60747663551
"8012","Place Rodolphe-Rousseau (Gohier / Édouard-Laurin)",45.5129939,-73.6824985,928,"11","6","Saturday","1",0,72.5833333333333,12.0972222222222,NA,2,2,6,5.5,0,"Saint-Laurent",0,1,42.8,102104,2385.60747663551
"8013","Plessis / Logan",45.5217675,-73.5571025,876,"9","17","Friday","0",0,26.6666666666667,6.66666666666667,9,1,3,4,19.8,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8014","Plessis / Logan",45.5217675,-73.5571025,876,"9","25","Saturday","0",0,39.6166666666667,7.92333333333333,12.1925,1,3,5,16.7,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242
"8015","Plessis / Logan",45.5217675,-73.5571025,876,"10","24","Sunday","1",0,222.1,9.65652173913043,NA,6,9,23,7.3,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242
"8016","Plessis / Ontario",45.523492,-73.56073,288,"4","9","Friday","1",0,214.416666666667,11.2850877192982,NA,2,12,19,15.9,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8017","Plessis / Ontario",45.523492,-73.56073,288,"5","10","Monday","1",0,285.95,9.2241935483871,NA,12,15,31,11.4,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8018","Plessis / Ontario",45.523492,-73.56073,288,"5","16","Sunday","0",0,159.933333333333,17.7703703703704,35.24,1,6,9,15.8,0.3,"Ville-Marie",1,1,16.5,104944,6360.24242424242
"8019","Plessis / Ontario",45.523492,-73.56073,288,"6","4","Friday","1",0,553,11.5208333333333,NA,13,29,48,22,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8020","Plessis / Ontario",45.523492,-73.56073,288,"6","13","Sunday","0",0,54.4666666666667,10.8933333333333,14.42,1,2,5,21.6,2.8,"Ville-Marie",1,1,16.5,104944,6360.24242424242
"8021","Plessis / Ontario",45.523492,-73.56073,288,"7","2","Friday","0",0,52.95,17.65,11.6925,0,1,3,17.6,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8022","Plessis / Ontario",45.523492,-73.56073,288,"7","5","Monday","0",0,175.966666666667,14.6638888888889,41.395,2,8,12,20.2,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8023","Plessis / Ontario",45.523492,-73.56073,288,"7","9","Friday","1",0,533.2,11.8488888888889,NA,12,28,45,18.1,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8024","Plessis / Ontario",45.523492,-73.56073,288,"7","16","Friday","1",0,608.65,10.86875,NA,13,32,56,22,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8025","Plessis / Ontario",45.523492,-73.56073,288,"8","3","Tuesday","1",0,536.766666666667,12.4829457364341,NA,13,26,43,21.5,0.2,"Ville-Marie",1,0,16.5,104944,6360.24242424242
"8026","Plessis / Ontario",45.523492,-73.56073,288,"8","14","Saturday","1",0,391.016666666667,11.5004901960784,NA,5,22,34,20.9,0.2,"Ville-Marie",1,1,16.5,104944,6360.24242424242
"8027","Plessis / Ontario",45.523492,-73.56073,288,"8","28","Saturday","1",0,317.466666666667,11.758024691358,NA,6,16,27,18.9,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242
"8028","Plessis / Ontario",45.523492,-73.56073,288,"10","3","Sunday","0",0,27.4666666666667,9.15555555555556,7.87,0,3,3,13,0.7,"Ville-Marie",1,1,16.5,104944,6360.24242424242
"8029","Plessis / Ontario",45.523492,-73.56073,288,"11","5","Friday","0",0,71.5833333333333,14.3166666666667,16.9875,2,2,5,3.5,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8030","Plessis / Ontario",45.523492,-73.56073,288,"11","6","Saturday","1",0,349,10.5757575757576,NA,3,22,33,5.5,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242
"8031","Plessis / Ontario",45.523492,-73.56073,288,"11","9","Tuesday","1",0,359.4,8.985,NA,12,22,40,10.2,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8032","Plessis / René-Lévesque",45.519373,-73.551958,280,"4","10","Saturday","0",0,72.4,36.2,13.36,0,2,2,16.4,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242
"8033","Plessis / René-Lévesque",45.519373,-73.551958,280,"4","18","Sunday","1",0,252.516666666667,16.8344444444444,NA,3,11,15,9.1,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242
"8034","Plessis / René-Lévesque",45.519373,-73.551958,280,"4","30","Friday","1",0,14.1666666666667,7.08333333333333,NA,0,2,2,7.9,27.8,"Ville-Marie",1,0,16.5,104944,6360.24242424242
"8035","Plessis / René-Lévesque",45.519373,-73.551958,280,"5","28","Friday","1",0,229.266666666667,12.737037037037,NA,1,17,18,7.8,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8036","Plessis / René-Lévesque",45.519373,-73.551958,280,"6","10","Thursday","0",0,27.5666666666667,9.18888888888889,7.885,1,2,3,18.5,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8037","Plessis / René-Lévesque",45.519373,-73.551958,280,"6","11","Friday","0",0,37.35,12.45,9.3525,3,0,3,19.7,0.2,"Ville-Marie",1,0,16.5,104944,6360.24242424242
"8038","Plessis / René-Lévesque",45.519373,-73.551958,280,"6","22","Tuesday","0",0,152.1,25.35,30.315,1,5,6,15.5,0.2,"Ville-Marie",1,0,16.5,104944,6360.24242424242
"8039","Plessis / René-Lévesque",45.519373,-73.551958,280,"7","24","Saturday","1",0,494.316666666667,11.2344696969697,NA,8,25,44,21.9,0.6,"Ville-Marie",1,1,16.5,104944,6360.24242424242
"8040","Plessis / René-Lévesque",45.519373,-73.551958,280,"8","24","Tuesday","1",0,384.416666666667,10.1162280701754,NA,12,21,38,27.2,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8041","Plessis / René-Lévesque",45.519373,-73.551958,280,"9","1","Wednesday","0",0,102.933333333333,14.7047619047619,24.19,2,3,7,18,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8042","Plessis / René-Lévesque",45.519373,-73.551958,280,"9","5","Sunday","0",0,70.5,11.75,18.075,2,1,6,19.5,13.6,"Ville-Marie",1,1,16.5,104944,6360.24242424242
"8043","Plessis / René-Lévesque",45.519373,-73.551958,280,"9","10","Friday","1",0,250.566666666667,12.5283333333333,NA,7,7,20,17.1,0.3,"Ville-Marie",1,0,16.5,104944,6360.24242424242
"8044","Plessis / René-Lévesque",45.519373,-73.551958,280,"9","15","Wednesday","0",0,35.8666666666667,17.9333333333333,7.88,1,1,2,17.6,11.1,"Ville-Marie",1,0,16.5,104944,6360.24242424242
"8045","Plessis / René-Lévesque",45.519373,-73.551958,280,"9","17","Friday","1",0,233.983333333333,12.3149122807018,NA,7,10,19,19.8,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8046","Plessis / René-Lévesque",45.519373,-73.551958,280,"10","2","Saturday","0",0,162.9,18.1,35.685,0,2,9,11.9,11.4,"Ville-Marie",1,1,16.5,104944,6360.24242424242
"8047","Plessis / René-Lévesque",45.519373,-73.551958,280,"10","17","Sunday","1",0,237.85,9.91041666666667,NA,7,12,24,11.1,0.2,"Ville-Marie",1,1,16.5,104944,6360.24242424242
"8048","Plessis / René-Lévesque",45.519373,-73.551958,280,"10","28","Thursday","1",0,269.216666666667,14.169298245614,NA,5,13,19,7.9,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8049","Plessis / René-Lévesque",45.519373,-73.551958,280,"11","11","Thursday","1",0,104.733333333333,11.637037037037,NA,5,4,9,3.9,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8050","Pontiac / Gilford",45.527009,-73.585766,264,"4","19","Monday","0",0,53.2,13.3,12.98,1,3,4,12.3,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8051","Pontiac / Gilford",45.527009,-73.585766,264,"4","27","Tuesday","0",0,79.0166666666667,15.8033333333333,18.1025,1,3,5,8,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8052","Pontiac / Gilford",45.527009,-73.585766,264,"5","9","Sunday","1",0,489.533333333333,9.99047619047619,NA,10,35,49,11.4,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333
"8053","Pontiac / Gilford",45.527009,-73.585766,264,"5","16","Sunday","0",0,88.65,14.775,20.7975,3,3,6,15.8,0.3,"Le Plateau-Mont-Royal",1,1,8.1,105813,13063.3333333333
"8054","Pontiac / Gilford",45.527009,-73.585766,264,"5","21","Friday","1",0,647.533333333333,8.19662447257384,NA,18,48,79,25.3,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8055","Pontiac / Gilford",45.527009,-73.585766,264,"5","29","Saturday","1",0,743.75,11.2689393939394,NA,13,36,66,11.4,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333
"8056","Pontiac / Gilford",45.527009,-73.585766,264,"7","6","Tuesday","1",0,399.166666666667,8.67753623188406,NA,12,22,46,23.1,1.2,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333
"8057","Pontiac / Gilford",45.527009,-73.585766,264,"7","8","Thursday","1",0,328.933333333333,7.83174603174603,NA,14,22,42,17.2,16.1,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333
"8058","Pontiac / Gilford",45.527009,-73.585766,264,"7","22","Thursday","1",0,738.916666666667,9.4732905982906,NA,20,45,78,19.6,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8059","Pontiac / Gilford",45.527009,-73.585766,264,"8","14","Saturday","0",0,193.1,17.5545454545455,42.715,1,7,11,20.9,0.2,"Le Plateau-Mont-Royal",1,1,8.1,105813,13063.3333333333
"8060","Pontiac / Gilford",45.527009,-73.585766,264,"9","15","Wednesday","0",0,63.8166666666667,7.97708333333333,19.5725,2,4,8,17.6,11.1,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333
"8061","Pontiac / Gilford",45.527009,-73.585766,264,"9","29","Wednesday","0",0,79.4,9.925,21.91,1,3,8,11.2,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8062","Pontiac / Gilford",45.527009,-73.585766,264,"10","10","Sunday","0",0,164.066666666667,13.6722222222222,39.61,2,8,12,16.2,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333
"8063","Pontiac / Gilford",45.527009,-73.585766,264,"10","13","Wednesday","1",0,685.666666666667,8.06666666666667,NA,23,49,85,16.7,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8064","Pontiac / Gilford",45.527009,-73.585766,264,"10","16","Saturday","0",0,54.3166666666667,9.05277777777778,15.6475,2,0,6,15.8,18.7,"Le Plateau-Mont-Royal",1,1,8.1,105813,13063.3333333333
"8065","Poupart / Ontario",45.531939,-73.553439,299,"4","9","Friday","1",0,145.35,16.15,NA,2,7,9,15.9,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8066","Poupart / Ontario",45.531939,-73.553439,299,"4","15","Thursday","1",0,30.15,10.05,NA,1,2,3,7.9,22.6,"Ville-Marie",1,0,16.5,104944,6360.24242424242
"8067","Poupart / Ontario",45.531939,-73.553439,299,"5","19","Wednesday","1",0,324.366666666667,10.1364583333333,NA,10,16,32,19.2,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8068","Poupart / Ontario",45.531939,-73.553439,299,"5","21","Friday","0",0,37.15,18.575,8.0725,1,1,2,25.3,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8069","Poupart / Ontario",45.531939,-73.553439,299,"6","1","Tuesday","0",0,30.4833333333333,10.1611111111111,8.3225,0,2,3,19.3,1.4,"Ville-Marie",1,0,16.5,104944,6360.24242424242
"8070","Poupart / Ontario",45.531939,-73.553439,299,"6","30","Wednesday","1",0,252.866666666667,12.0412698412698,NA,4,13,21,23.4,31.7,"Ville-Marie",1,0,16.5,104944,6360.24242424242
"8071","Poupart / Ontario",45.531939,-73.553439,299,"7","3","Saturday","1",0,157.133333333333,8.27017543859649,NA,5,8,19,16.5,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242
"8072","Poupart / Ontario",45.531939,-73.553439,299,"7","11","Sunday","0",0,44.1166666666667,11.0291666666667,11.6175,0,3,4,21,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242
"8073","Poupart / Ontario",45.531939,-73.553439,299,"7","12","Monday","0",0,8.43333333333333,8.43333333333333,2.515,0,1,1,23.1,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8074","Poupart / Ontario",45.531939,-73.553439,299,"8","15","Sunday","0",0,202.566666666667,18.4151515151515,44.135,1,6,11,18.2,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242
"8075","Poupart / Ontario",45.531939,-73.553439,299,"8","25","Wednesday","0",0,13.8,13.8,3.32,0,1,1,26.6,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8076","Poupart / Ontario",45.531939,-73.553439,299,"8","27","Friday","1",0,391.166666666667,11.5049019607843,NA,9,20,34,21.2,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8077","Poupart / Ontario",45.531939,-73.553439,299,"9","20","Monday","1",0,333.833333333333,11.922619047619,NA,8,15,28,17.3,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8078","Poupart / Ontario",45.531939,-73.553439,299,"10","26","Tuesday","1",0,196.866666666667,9.84333333333333,NA,3,12,20,9.6,6.4,"Ville-Marie",1,0,16.5,104944,6360.24242424242
"8079","Poupart / Ontario",45.531939,-73.553439,299,"11","14","Sunday","1",0,176.733333333333,11.7822222222222,NA,1,12,15,4.1,3,"Ville-Marie",1,1,16.5,104944,6360.24242424242
"8080","Poupart / Ste-Catherine",45.529002,-73.546199,295,"5","1","Saturday","1",0,296.716666666667,13.4871212121212,NA,5,16,22,5.9,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242
"8081","Poupart / Ste-Catherine",45.529002,-73.546199,295,"5","21","Friday","0",0,11.4333333333333,11.4333333333333,2.965,1,0,1,25.3,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8082","Poupart / Ste-Catherine",45.529002,-73.546199,295,"5","22","Saturday","0",0,52.5333333333333,52.5333333333333,9.13,0,0,1,23.6,0.3,"Ville-Marie",1,1,16.5,104944,6360.24242424242
"8083","Poupart / Ste-Catherine",45.529002,-73.546199,295,"5","28","Friday","0",0,47.2,11.8,12.08,2,0,4,7.8,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8084","Poupart / Ste-Catherine",45.529002,-73.546199,295,"6","19","Saturday","1",0,471.666666666667,13.8725490196078,NA,10,14,34,20.7,1.9,"Ville-Marie",1,1,16.5,104944,6360.24242424242
"8085","Poupart / Ste-Catherine",45.529002,-73.546199,295,"6","27","Sunday","0",0,201.433333333333,20.1433333333333,42.715,0,7,10,26.9,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242
"8086","Poupart / Ste-Catherine",45.529002,-73.546199,295,"7","1","Thursday","1",1,391.483333333333,11.5142156862745,NA,8,20,34,20.6,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8087","Poupart / Ste-Catherine",45.529002,-73.546199,295,"8","14","Saturday","0",0,109.2,18.2,23.88,1,4,6,20.9,0.2,"Ville-Marie",1,1,16.5,104944,6360.24242424242
"8088","Poupart / Ste-Catherine",45.529002,-73.546199,295,"9","10","Friday","0",0,46.7833333333333,23.3916666666667,9.5175,0,2,2,17.1,0.3,"Ville-Marie",1,0,16.5,104944,6360.24242424242
"8089","Poupart / Ste-Catherine",45.529002,-73.546199,295,"9","11","Saturday","0",0,101.083333333333,20.2166666666667,21.4125,1,3,5,18.4,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242
"8090","Poupart / Ste-Catherine",45.529002,-73.546199,295,"9","26","Sunday","0",0,102.783333333333,12.8479166666667,25.4175,1,5,8,16.7,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242
"8091","Poupart / Ste-Catherine",45.529002,-73.546199,295,"10","28","Thursday","0",0,35.5833333333333,8.89583333333333,10.3375,0,3,4,7.9,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8092","Poupart / Ste-Catherine",45.529002,-73.546199,295,"10","28","Thursday","1",0,191.883333333333,10.0991228070175,NA,7,6,19,7.9,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8093","Poupart / Ste-Catherine",45.529002,-73.546199,295,"10","29","Friday","1",0,325.8,14.8090909090909,NA,5,11,22,7.8,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8094","Poupart / Ste-Catherine",45.529002,-73.546199,295,"11","3","Wednesday","1",0,238.533333333333,11.9266666666667,NA,7,10,20,2.2,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242
"8095","Poupart / Ste-Catherine",45.529002,-73.546199,295,"11","6","Saturday","0",0,34.2666666666667,11.4222222222222,8.89,0,2,3,5.5,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242
"8096","Pratt / Bates",45.5169478,-73.6263156,1053,"8","2","Monday","1",0,191.15,21.2388888888889,NA,0,7,9,18.8,0,"Outremont",0,0,3.9,24629,6315.12820512821
"8097","Pratt / Bates",45.5169478,-73.6263156,1053,"8","8","Sunday","1",0,182.333333333333,16.5757575757576,NA,3,5,11,24,0,"Outremont",0,1,3.9,24629,6315.12820512821
"8098","Pratt / Bates",45.5169478,-73.6263156,1053,"9","29","Wednesday","0",0,28.5333333333333,9.51111111111111,8.03,1,2,3,11.2,0,"Outremont",0,0,3.9,24629,6315.12820512821
"8099","Pratt / Bates",45.5169478,-73.6263156,1053,"9","30","Thursday","0",0,3.7,3.7,1.805,0,1,1,11.3,0,"Outremont",0,0,3.9,24629,6315.12820512821
"8100","Pratt / Bates",45.5169478,-73.6263156,1053,"10","10","Sunday","0",0,66.35,9.47857142857143,18.7025,1,2,7,16.2,0,"Outremont",0,1,3.9,24629,6315.12820512821
"8101","Pratt / Bates",45.5169478,-73.6263156,1053,"10","16","Saturday","1",0,79.6833333333333,19.9208333333333,NA,3,1,4,15.8,18.7,"Outremont",1,1,3.9,24629,6315.12820512821
"8102","Pratt / Bates",45.5169478,-73.6263156,1053,"10","18","Monday","1",0,122.983333333333,8.78452380952381,NA,7,6,14,9.7,0.7,"Outremont",1,0,3.9,24629,6315.12820512821
"8103","Pratt / Bates",45.5169478,-73.6263156,1053,"10","30","Saturday","1",0,94.8,11.85,NA,3,3,8,8.2,11.6,"Outremont",1,1,3.9,24629,6315.12820512821
"8104","Pratt / Bates",45.5169478,-73.6263156,1053,"11","5","Friday","0",0,32.55,16.275,7.3825,1,0,2,3.5,0,"Outremont",0,0,3.9,24629,6315.12820512821
"8105","Pratt / Bates",45.5169478,-73.6263156,1053,"11","6","Saturday","1",0,89.1833333333333,9.90925925925926,NA,4,3,9,5.5,0,"Outremont",0,1,3.9,24629,6315.12820512821
"8106","Pratt / Bates",45.5169478,-73.6263156,1053,"11","8","Monday","1",0,139.183333333333,13.9183333333333,NA,5,4,10,10.5,0.2,"Outremont",1,0,3.9,24629,6315.12820512821
"8107","Prince-Arthur / du Parc",45.51059,-73.57547,316,"4","10","Saturday","0",0,23,7.66666666666667,7.2,0,1,3,16.4,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333
"8108","Prince-Arthur / du Parc",45.51059,-73.57547,316,"4","22","Thursday","1",0,313.75,11.2053571428571,NA,7,18,28,0.8,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8109","Prince-Arthur / du Parc",45.51059,-73.57547,316,"5","1","Saturday","1",0,948.166666666667,14.1517412935323,NA,14,51,67,5.9,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333
"8110","Prince-Arthur / du Parc",45.51059,-73.57547,316,"5","6","Thursday","1",0,697.166666666667,10.8932291666667,NA,11,45,64,10.2,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8111","Prince-Arthur / du Parc",45.51059,-73.57547,316,"5","15","Saturday","1",0,1558.16666666667,15.2761437908497,NA,17,66,102,17.7,0.2,"Le Plateau-Mont-Royal",1,1,8.1,105813,13063.3333333333
"8112","Prince-Arthur / du Parc",45.51059,-73.57547,316,"5","19","Wednesday","0",0,244.183333333333,14.3637254901961,57.8775,0,11,17,19.2,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8113","Prince-Arthur / du Parc",45.51059,-73.57547,316,"6","12","Saturday","0",0,449.666666666667,17.2948717948718,99.95,1,17,26,19.3,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333
"8114","Prince-Arthur / du Parc",45.51059,-73.57547,316,"6","20","Sunday","0",0,216.533333333333,12.7372549019608,53.73,1,12,17,21.8,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333
"8115","Prince-Arthur / du Parc",45.51059,-73.57547,316,"7","7","Wednesday","1",0,1199.06666666667,9.74850948509485,NA,34,55,123,16.4,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8116","Prince-Arthur / du Parc",45.51059,-73.57547,316,"7","31","Saturday","1",0,1496.5,11.69140625,NA,30,78,128,17.9,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333
"8117","Prince-Arthur / du Parc",45.51059,-73.57547,316,"8","11","Wednesday","1",0,1188.13333333333,10.6083333333333,NA,19,61,112,27,5,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333
"8118","Prince-Arthur / du Parc",45.51059,-73.57547,316,"9","9","Thursday","1",0,1752.58333333333,10.0723180076628,NA,37,107,174,19.5,1.6,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333
"8119","Prince-Arthur / du Parc",45.51059,-73.57547,316,"9","13","Monday","1",0,1544.76666666667,9.30582329317269,NA,39,103,166,17.3,0.2,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333
"8120","Prince-Arthur / du Parc",45.51059,-73.57547,316,"10","9","Saturday","1",0,1269.03333333333,10.401912568306,NA,24,63,122,16,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333
"8121","Prince-Arthur / du Parc",45.51059,-73.57547,316,"10","13","Wednesday","1",0,939.066666666667,9.11715210355987,NA,24,53,103,16.7,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8122","Prince-Arthur / du Parc",45.51059,-73.57547,316,"10","27","Wednesday","0",0,300.666666666667,10.367816091954,81.35,5,13,29,9.6,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8123","Prince-Arthur / du Parc",45.51059,-73.57547,316,"11","8","Monday","0",0,174.35,8.30238095238095,52.4025,6,10,21,10.5,0.2,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333
"8124","Prince-Arthur / St-Urbain",45.512587,-73.573739,323,"4","14","Wednesday","1",0,176.366666666667,9.28245614035088,NA,6,13,19,12.4,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8125","Prince-Arthur / St-Urbain",45.512587,-73.573739,323,"4","30","Friday","1",0,112.4,11.24,NA,3,6,10,7.9,27.8,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333
"8126","Prince-Arthur / St-Urbain",45.512587,-73.573739,323,"5","1","Saturday","1",0,360.8,15.0333333333333,NA,9,15,24,5.9,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333
"8127","Prince-Arthur / St-Urbain",45.512587,-73.573739,323,"5","9","Sunday","1",0,332.05,11.45,NA,8,17,29,11.4,0,"Le Plateau-Mont-Royal",0,1,8.1,105813,13063.3333333333
"8128","Prince-Arthur / St-Urbain",45.512587,-73.573739,323,"5","13","Thursday","1",0,692.666666666667,15.3925925925926,NA,9,28,45,13.4,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8129","Prince-Arthur / St-Urbain",45.512587,-73.573739,323,"5","23","Sunday","0",0,101.883333333333,16.9805555555556,22.7825,0,6,6,15.8,0.5,"Le Plateau-Mont-Royal",1,1,8.1,105813,13063.3333333333
"8130","Prince-Arthur / St-Urbain",45.512587,-73.573739,323,"6","15","Tuesday","0",0,94.15,11.76875,24.1225,2,4,8,17.9,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8131","Prince-Arthur / St-Urbain",45.512587,-73.573739,323,"7","14","Wednesday","0",0,224.9,16.0642857142857,51.235,2,8,14,24.2,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8132","Prince-Arthur / St-Urbain",45.512587,-73.573739,323,"7","15","Thursday","0",0,126.633333333333,18.0904761904762,27.745,0,5,7,25.3,3.2,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333
"8133","Prince-Arthur / St-Urbain",45.512587,-73.573739,323,"7","21","Wednesday","1",0,746.466666666667,12.4411111111111,NA,12,37,60,20,1.5,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333
"8134","Prince-Arthur / St-Urbain",45.512587,-73.573739,323,"7","28","Wednesday","0",0,58.4,9.73333333333333,16.26,3,1,6,19.2,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8135","Prince-Arthur / St-Urbain",45.512587,-73.573739,323,"8","5","Thursday","0",0,158.35,12.1807692307692,40.0025,3,5,13,22.1,0,"Le Plateau-Mont-Royal",0,0,8.1,105813,13063.3333333333
"8136","Prince-Arthur / St-Urbain",45.512587,-73.573739,323,"8","10","Tuesday","1",0,538.7,11.9711111111111,NA,16,19,45,26.5,10.4,"Le Plateau-Mont-Royal",1,0,8.1,105813,13063.3333333333
