"","name","arrond","station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain"
"8025","Cité des Arts du Cirque (Paul Boutet / des Regrattiers)","Villeray - Saint-Michel - Parc-Extension",125,7,11,"Sunday",0,0,166.333333333333,23.7619047619048,33.7,0,1,7,21,0
"8026","Cité des Arts du Cirque (Paul Boutet / des Regrattiers)","Villeray - Saint-Michel - Parc-Extension",125,8,31,"Tuesday",0,0,146.1,29.22,28.165,0,5,5,20.6,0
"8027","Cité des Arts du Cirque (Paul Boutet / des Regrattiers)","Villeray - Saint-Michel - Parc-Extension",125,9,10,"Friday",1,0,260.383333333333,18.5988095238095,NA,0,12,14,17.1,0.3
"8028","Cité des Arts du Cirque (Paul Boutet / des Regrattiers)","Villeray - Saint-Michel - Parc-Extension",125,9,18,"Saturday",1,0,54.85,10.97,NA,1,4,5,18.7,0
"8029","Cité des Arts du Cirque (Paul Boutet / des Regrattiers)","Villeray - Saint-Michel - Parc-Extension",125,9,22,"Wednesday",1,0,128.65,14.2944444444444,NA,2,6,9,20.8,0.2
"8030","Cité des Arts du Cirque (Paul Boutet / des Regrattiers)","Villeray - Saint-Michel - Parc-Extension",125,10,14,"Thursday",0,0,17.0333333333333,17.0333333333333,3.805,0,0,1,18.3,0
"8031","Monsabré / Boileau","Mercier - Hochelaga-Maisonneuve",988,5,27,"Thursday",1,0,40.5333333333333,13.5111111111111,NA,1,2,3,11.5,0
"8032","Monsabré / Boileau","Mercier - Hochelaga-Maisonneuve",988,6,5,"Saturday",1,0,42.2666666666667,21.1333333333333,NA,1,1,2,22.4,14.2
"8033","Monsabré / Boileau","Mercier - Hochelaga-Maisonneuve",988,7,13,"Tuesday",1,0,151.766666666667,13.7969696969697,NA,3,8,11,23.2,5.8
"8034","Monsabré / Boileau","Mercier - Hochelaga-Maisonneuve",988,8,21,"Saturday",0,0,36.9666666666667,18.4833333333333,8.045,0,2,2,27.5,0
"8035","Monsabré / Boileau","Mercier - Hochelaga-Maisonneuve",988,8,23,"Monday",0,0,48.9,12.225,12.335,0,3,4,26.7,0
"8036","Monsabré / Boileau","Mercier - Hochelaga-Maisonneuve",988,9,7,"Tuesday",1,0,253.916666666667,16.9277777777778,NA,5,6,15,17.9,0
"8037","Monsabré / Boileau","Mercier - Hochelaga-Maisonneuve",988,9,13,"Monday",0,0,23.4,11.7,6.01,0,1,2,17.3,0.2
"8038","Monsabré / Boileau","Mercier - Hochelaga-Maisonneuve",988,9,25,"Saturday",0,0,212.916666666667,19.3560606060606,45.6875,0,8,11,16.7,0
"8039","Monsabré / Boileau","Mercier - Hochelaga-Maisonneuve",988,9,25,"Saturday",1,0,257.366666666667,10.7236111111111,NA,6,13,24,16.7,0
"8040","Monsabré / Boileau","Mercier - Hochelaga-Maisonneuve",988,10,13,"Wednesday",0,0,48.8833333333333,24.4416666666667,9.8325,1,1,2,16.7,0
"8041","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,5,1,"Saturday",1,0,227.783333333333,15.1855555555556,NA,2,13,15,5.9,0
"8042","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,5,13,"Thursday",1,0,527.6,15.9878787878788,NA,8,18,33,13.4,0
"8043","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,5,16,"Sunday",0,0,164.716666666667,27.4527777777778,32.2075,2,1,6,15.8,0.3
"8044","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,6,3,"Thursday",0,0,60.9333333333333,10.1555555555556,16.64,1,2,6,17.5,6.3
"8045","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,6,8,"Tuesday",0,0,58.7666666666667,8.3952380952381,17.565,3,3,7,26.3,0
"8046","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,6,23,"Wednesday",0,0,99.1,12.3875,24.865,0,6,8,14.5,0
"8047","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,7,24,"Saturday",1,0,439.2,12.5485714285714,NA,8,23,35,21.9,0.6
"8048","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,7,25,"Sunday",1,0,459.816666666667,17.0302469135802,NA,5,17,27,22.8,13.9
"8049","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,8,3,"Tuesday",0,0,64.85,10.8083333333333,17.2275,1,1,6,21.5,0.2
"8050","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,8,24,"Tuesday",1,0,537.55,11.1989583333333,NA,14,29,48,27.2,0
"8051","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,8,31,"Tuesday",0,0,375.216666666667,17.055303030303,83.7825,5,10,22,20.6,0
"8052","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,9,14,"Tuesday",0,0,291.883333333333,16.2157407407407,66.2825,2,12,18,16.7,0
"8053","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,9,25,"Saturday",1,0,240.85,10.9477272727273,NA,8,11,22,16.7,0
"8054","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,10,8,"Friday",0,0,173.066666666667,14.4222222222222,40.96,3,4,12,15.4,0
"8055","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,10,8,"Friday",1,0,562.933333333333,12.2376811594203,NA,17,19,46,15.4,0
"8056","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,10,12,"Tuesday",0,0,59.9666666666667,8.56666666666667,17.745,2,5,7,18.5,0
"8057","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,10,19,"Tuesday",1,0,365.766666666667,10.4504761904762,NA,11,20,35,8.8,0
"8058","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,10,24,"Sunday",0,0,61.55,7.69375,19.2325,1,5,8,7.3,0
"8059","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,10,25,"Monday",1,0,258.183333333333,8.90287356321839,NA,12,14,29,6.5,0.5
"8060","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,10,28,"Thursday",0,0,34.0833333333333,8.52083333333333,10.1125,0,3,4,7.9,0
"8061","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,10,28,"Thursday",1,0,315.566666666667,8.76574074074074,NA,14,20,36,7.9,0
"8062","Wilderton  / Van Horne","Côte-des-Neiges - Notre-Dame-de-Grâce",377,10,29,"Friday",1,0,298.866666666667,10.6738095238095,NA,6,14,28,7.8,0
"8063","des Érables / Bélanger","Rosemont - La Petite-Patrie",572,4,16,"Friday",1,0,13.65,4.55,NA,0,1,3,6,7.7
"8064","des Érables / Bélanger","Rosemont - La Petite-Patrie",572,5,27,"Thursday",0,0,35.1166666666667,17.5583333333333,7.7675,1,0,2,11.5,0
"8065","des Érables / Bélanger","Rosemont - La Petite-Patrie",572,6,6,"Sunday",0,0,28.0166666666667,14.0083333333333,6.7025,2,0,2,24.5,0
"8066","des Érables / Bélanger","Rosemont - La Petite-Patrie",572,8,10,"Tuesday",0,0,35.4833333333333,17.7416666666667,7.8225,0,2,2,26.5,10.4
"8067","des Érables / Bélanger","Rosemont - La Petite-Patrie",572,8,18,"Wednesday",1,0,393.6,17.1130434782609,NA,9,11,23,25.4,0
"8068","des Érables / Bélanger","Rosemont - La Petite-Patrie",572,9,25,"Saturday",1,0,190.283333333333,11.193137254902,NA,6,11,17,16.7,0
"8069","des Érables / Bélanger","Rosemont - La Petite-Patrie",572,9,30,"Thursday",1,0,205.916666666667,12.8697916666667,NA,5,9,16,11.3,0
"8070","des Érables / Bélanger","Rosemont - La Petite-Patrie",572,10,12,"Tuesday",0,0,52.95,17.65,11.6925,0,2,3,18.5,0
"8071","des Érables / Bélanger","Rosemont - La Petite-Patrie",572,10,25,"Monday",0,0,9.41666666666667,9.41666666666667,2.6625,1,0,1,6.5,0.5
"8072","de Gaspé / Marmier","Rosemont - La Petite-Patrie",581,6,11,"Friday",1,0,272.033333333333,11.8275362318841,NA,1,19,23,19.7,0.2
"8073","de Gaspé / Marmier","Rosemont - La Petite-Patrie",581,7,6,"Tuesday",1,0,191.166666666667,10.6203703703704,NA,3,12,18,23.1,1.2
"8074","de Gaspé / Marmier","Rosemont - La Petite-Patrie",581,7,25,"Sunday",0,0,24.6333333333333,24.6333333333333,4.945,0,0,1,22.8,13.9
"8075","de Gaspé / Marmier","Rosemont - La Petite-Patrie",581,7,30,"Friday",0,0,19.2333333333333,19.2333333333333,4.135,0,1,1,16.5,0
"8076","de Gaspé / Marmier","Rosemont - La Petite-Patrie",581,8,10,"Tuesday",0,0,12.1166666666667,12.1166666666667,3.0675,0,1,1,26.5,10.4
"8077","de Gaspé / Marmier","Rosemont - La Petite-Patrie",581,9,5,"Sunday",1,0,57.35,11.47,NA,0,1,5,19.5,13.6
"8078","de Gaspé / Marmier","Rosemont - La Petite-Patrie",581,9,10,"Friday",1,0,105.033333333333,8.75277777777778,NA,2,8,12,17.1,0.3
"8079","de Gaspé / Marmier","Rosemont - La Petite-Patrie",581,9,15,"Wednesday",0,0,23.8,23.8,4.82,0,1,1,17.6,11.1
"8080","de Gaspé / Marmier","Rosemont - La Petite-Patrie",581,9,18,"Saturday",1,0,92.2,13.1714285714286,NA,1,5,7,18.7,0
"8081","de Gaspé / Marmier","Rosemont - La Petite-Patrie",581,10,23,"Saturday",1,0,40.8166666666667,8.16333333333333,NA,0,5,5,4.9,0
"8082","de Gaspé / Marmier","Rosemont - La Petite-Patrie",581,10,27,"Wednesday",0,0,10.7666666666667,10.7666666666667,2.865,0,1,1,9.6,0
"8083","de Gaspé / Marmier","Rosemont - La Petite-Patrie",581,11,3,"Wednesday",1,0,107.983333333333,10.7983333333333,NA,1,9,10,2.2,0
"8084","Métro Plamondon (de Kent / Victoria)","Côte-des-Neiges - Notre-Dame-de-Grâce",1069,8,17,"Tuesday",0,0,37.2666666666667,9.31666666666667,10.59,0,2,4,21.2,0
"8085","Métro Plamondon (de Kent / Victoria)","Côte-des-Neiges - Notre-Dame-de-Grâce",1069,9,23,"Thursday",0,0,150.433333333333,30.0866666666667,28.815,2,3,5,24.7,6.3
"8086","Métro Plamondon (de Kent / Victoria)","Côte-des-Neiges - Notre-Dame-de-Grâce",1069,10,8,"Friday",0,0,50.3833333333333,12.5958333333333,12.5575,2,2,4,15.4,0
"8087","Métro Plamondon (de Kent / Victoria)","Côte-des-Neiges - Notre-Dame-de-Grâce",1069,10,9,"Saturday",0,0,13.4,6.7,4.51,0,2,2,16,0
"8088","Métro Plamondon (de Kent / Victoria)","Côte-des-Neiges - Notre-Dame-de-Grâce",1069,10,14,"Thursday",0,0,26.1333333333333,6.53333333333333,8.92,0,2,4,18.3,0
"8089","Métro Plamondon (de Kent / Victoria)","Côte-des-Neiges - Notre-Dame-de-Grâce",1069,10,15,"Friday",0,0,15.0666666666667,5.02222222222222,6.01,0,0,3,18.4,0
"8090","Métro Plamondon (de Kent / Victoria)","Côte-des-Neiges - Notre-Dame-de-Grâce",1069,10,24,"Sunday",1,0,98.3666666666667,12.2958333333333,NA,2,5,8,7.3,0
"8091","Métro Plamondon (de Kent / Victoria)","Côte-des-Neiges - Notre-Dame-de-Grâce",1069,11,5,"Friday",1,0,170.816666666667,13.1397435897436,NA,3,9,13,3.5,0
"8092","Métro Plamondon (de Kent / Victoria)","Côte-des-Neiges - Notre-Dame-de-Grâce",1069,11,6,"Saturday",1,0,66.5333333333333,8.31666666666667,NA,1,4,8,5.5,0
"8093","Métro Plamondon (de Kent / Victoria)","Côte-des-Neiges - Notre-Dame-de-Grâce",1069,11,12,"Friday",1,0,33.25,11.0833333333333,NA,0,2,3,7.7,20.4
"8094","de Ville-Marie / Ste-Catherine","Mercier - Hochelaga-Maisonneuve",143,5,18,"Tuesday",1,0,377.616666666667,17.1643939393939,NA,5,15,22,20,0
"8095","de Ville-Marie / Ste-Catherine","Mercier - Hochelaga-Maisonneuve",143,5,23,"Sunday",1,0,325.416666666667,19.1421568627451,NA,1,13,17,15.8,0.5
"8096","de Ville-Marie / Ste-Catherine","Mercier - Hochelaga-Maisonneuve",143,6,14,"Monday",0,0,29.6,7.4,9.44,0,4,4,20.6,7.8
"8097","de Ville-Marie / Ste-Catherine","Mercier - Hochelaga-Maisonneuve",143,6,16,"Wednesday",1,0,536.016666666667,14.8893518518519,NA,6,25,36,15.2,0
